gene_id	symbol	logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSG00000249271	HNRNPA1P44	1.6764361719460226	-5.291612054299186	4.329035581745235	1.1588293100863255e-4	0.15428208693557396	-0.17060024905335336
ENSG00000130779	CLIP1	0.22161169573694828	6.809940499585296	4.056400626502783	2.5877847686244697e-4	0.22297649466505956	-0.22094629236470364
ENSG00000076513	ANKRD13A	0.2276247308704269	5.558951206194114	4.0320383933711215	2.7785232980069726e-4	0.22297649466505956	-0.23666996864736856
ENSG00000123575	FAM199X	0.22990698339294013	5.875945694700309	4.0027520903074905	3.026029823754278e-4	0.23312533762202958	-0.3261360296543563
ENSG00000276053	LAIR1	-2.086016927090925	-1.75106464288552	-4.221136748264194	1.5950847359256533e-4	0.1652529096410509	-0.3721788831842803
ENSG00000239779	WBP1	-0.26130521078970936	5.344368325117698	-3.937467537898279	3.657662305263379e-4	0.23681455953876637	-0.4901852911072364
ENSG00000187942	LDLRAD2	-1.040861542616615	-1.5151659823326267	-3.731030263476094	6.618821391987956e-4	0.28239221058669856	-0.5681906976858269
ENSG00000225591	BX248409.1	-1.155444310778753	-2.7111819600587896	-3.8737023598048155	4.397717332489154e-4	0.2566667752234579	-0.5701281929980526
ENSG00000152332	UHMK1	0.26275391130678916	7.739453686511661	3.9345501956728763	3.688700304342155e-4	0.23681455953876637	-0.5832552697281841
ENSG00000162426	SLC45A1	-0.9678341947679227	-2.7648349167797455	-3.7236024432023354	6.760282408724858e-4	0.28239221058669856	-0.5916230225877941
ENSG00000168452	PPT2	-1.069604249132659	1.7689127476689157	-3.6179448186956877	9.118591726824828e-4	0.2940642149374863	-0.6641627639406655
ENSG00000233588	CYP51A1P2	-1.8617155154699212	-4.322339475775251	-4.033226439553424	2.768911467256085e-4	0.22297649466505956	-0.6647363761943801
ENSG00000254901	BORCS8	-0.24422014369248268	4.062626598468964	-3.78213177985926	5.720479165089486e-4	0.28239221058669856	-0.6725441807560877
ENSG00000101605	MYOM1	-0.9940592362569631	-1.5307577233994698	-3.6760925007777567	7.736822642942237e-4	0.28239221058669856	-0.693639861891497
ENSG00000167880	EVPL	-1.7306096762335827	-3.9218464356211786	-3.9226517520417783	3.817967075251973e-4	0.23720659957855805	-0.7053825914696716
ENSG00000089737	DDX24	-0.5988390894609146	3.9716614841250006	-3.7429061964141224	6.398585009408988e-4	0.28239221058669856	-0.7131785540980173
ENSG00000238172	RPS2P35	-1.5492382029598177	-4.563552843525616	-3.9707811828090107	3.320787201120524e-4	0.23681455953876637	-0.7539653641940767
ENSG00000163293	NIPAL1	0.5449370520536228	1.652475668397668	3.610434872632467	9.31356028618207e-4	0.2940642149374863	-0.8026009767160787
ENSG00000234589	AC125807.1	-1.3543377893182251	-3.14094216761531	-3.7842893072786405	5.685276975290747e-4	0.28239221058669856	-0.8136524039351363
ENSG00000271519	AL590065.1	-0.5260083031010516	-0.29006442812519406	-3.5502365546987558	0.0011028532912468049	0.29962410739868117	-0.8416912736479603
ENSG00000178966	RMI1	0.2031400109294479	4.5209954067206946	3.7662076158185642	5.986916312384942e-4	0.28239221058669856	-0.846463821643824
ENSG00000230510	PPP5D1	-0.5766521209233721	-1.09853777260015	-3.5662060629077073	0.0010546025360895802	0.29962410739868117	-0.8513181668518648
ENSG00000174429	ABRA	-1.3814733137741069	-4.721670355933621	-3.8919293250315845	4.1724721416861094e-4	0.25113066702773273	-0.8558040050903868
ENSG00000275152	CCL16	-2.277937509320941	-3.7518880029743924	-3.9459454895104895	3.568900941256746e-4	0.23681455953876637	-0.858399858997962
ENSG00000070367	EXOC5	0.19327415425118044	6.4951001630738965	3.824195384341568	5.070828091156543e-4	0.27904042581621435	-0.8614742837920017
ENSG00000231205	ZNF826P	-0.821888635900609	-0.7869920707374094	-3.5368364159389576	0.001144975559043347	0.30208533242705293	-0.8790053722749418
ENSG00000178974	FBXO34	0.22438464958918658	4.516403535053771	3.743102805967524	6.394999361186306e-4	0.28239221058669856	-0.8961464157170296
ENSG00000224786	CETN4P	-1.472994021305578	-3.4422696308867056	-3.742025857688069	6.414664008008449e-4	0.28239221058669856	-0.9224662628442521
ENSG00000254589	EIF4A2P3	1.3728549952913056	-3.981147262856124	3.7450147583977476	6.360231686730561e-4	0.28239221058669856	-0.9346178215841547
ENSG00000240720	LRRD1	1.1877126927979877	-3.3550119863559487	3.6751000124961344	7.758611855221445e-4	0.28239221058669856	-0.9563839929383571
ENSG00000126778	SIX1	0.2385047116699437	2.84612817847454	3.578335230517441	0.001019321337141378	0.29962410739868117	-0.9911212001524259
ENSG00000116885	OSCP1	-0.3117062276885656	1.7675726142507149	-3.5103281542147955	0.0012329111737120326	0.32089012440126685	-0.996988090890393
ENSG00000206282	RGL2	-0.30297642608414055	3.6826169428430306	-3.632265242412182	8.757678683347562e-4	0.2940642149374863	-1.0019578416827617
ENSG00000267673	FDX2	-0.27863223196522613	3.709052444638738	-3.640550958201299	8.555198791070555e-4	0.2940642149374863	-1.0098772322533387
ENSG00000224631	RPS27AP16	0.770883636379095	-0.9437323875124507	3.4799611374373645	0.0013416365049897182	0.32191417324203214	-1.0285986895740846
ENSG00000213970	AC006122.1	1.3036489989300986	-4.941221634090288	3.804115609181896	5.371478996982511e-4	0.28239221058669856	-1.066817198712636
ENSG00000152242	C18orf25	0.16172761051536	5.286919598505693	3.7100037470131992	7.026889864453744e-4	0.28239221058669856	-1.1039341085138838
ENSG00000132517	SLC52A1	-1.2495435964106636	-2.425671422740206	-3.55806893183	0.001078928368650349	0.29962410739868117	-1.1066119088538455
ENSG00000227347	HNRNPKP2	1.643109830972859	-3.9630849093998344	3.7099099004849148	7.028764661881877e-4	0.28239221058669856	-1.108646990432649
ENSG00000229349	ACTG1P9	-0.7741836960382353	-1.482689253431928	-3.4731405760588814	0.001367294616874434	0.32191417324203214	-1.117080974120367
ENSG00000176761	ZNF285B	1.4698667377423922	-4.426760126365503	3.659780249170847	8.10256608808819e-4	0.28373713246650645	-1.1355105586230074
ENSG00000275748	ARL17B	-0.7186009689544108	0.6986318568282051	-3.412564358744762	0.0016168202584811305	0.3349089143780976	-1.1508082516920481
ENSG00000105618	PRPF31	-0.2286106275484432	5.040930008843171	-3.6715180660307976	7.837745019213591e-4	0.28239221058669856	-1.1678478572276685
ENSG00000240445	FOXO3B	0.49043680863995687	1.6396704864752059	3.4388382868029908	0.0015036479947651712	0.3349089143780976	-1.182416952351443
ENSG00000273628	AL354798.1	-0.6650488298370387	1.4646307400552243	-3.4053399924072223	0.0016493431188858727	0.3349089143780976	-1.1888439190957607
ENSG00000178947	SMIM10L2A	-1.9333425417340684	-3.936851032769794	-3.7020033621318644	7.188466620109405e-4	0.28239221058669856	-1.2307158164590444
ENSG00000132967	HMGB1P5	1.1161200995861418	1.568011481078894	3.4021696302393147	0.001663812723142305	0.3349089143780976	-1.236378585479577
ENSG00000083168	KAT6A	0.28967579163320245	6.01164885305411	3.6786680615946046	7.680554162364952e-4	0.28239221058669856	-1.2381037109951576
ENSG00000125122	LRRC29	-0.47255148824969506	0.9173483750708956	-3.380044435674659	0.0017682331038575642	0.3349089143780976	-1.2450764927226805
ENSG00000133742	CA1	-1.6763124437491879	-4.9954270769726365	-3.694808093300028	7.336849993809123e-4	0.28239221058669856	-1.2508558330613386
ENSG00000089250	NOS1	-0.7711824107247263	-1.338236514664571	-3.4026835221473455	0.0016614590738038351	0.3349089143780976	-1.268882097010164
ENSG00000276569	AL138709.1	1.1434979711774784	-3.7473855605726585	3.550095950644801	0.0011032874185065644	0.29962410739868117	-1.269346291703899
ENSG00000270906	MTND4P35	1.543424883302519	-5.287927710710538	3.667941462169798	7.917538614580333e-4	0.28239221058669856	-1.3131747379445766
ENSG00000236988	AL359641.1	-1.3309903648970312	-2.8064599912638513	-3.4918257135027924	0.0012981022974842828	0.32191417324203214	-1.3183541801211973
ENSG00000171150	SOCS5	0.18319131992984872	4.82968807924971	3.6153890305692955	0.00091844970209086765	0.2940642149374863	-1.3250707240462383
ENSG00000189350	TOGARAM2	-0.4757329825024257	0.3367687209318251	-3.3360746332008295	0.0019946768765567663	0.3398860770103711	-1.329398820685678
ENSG00000156873	PHKG2	-0.19799391480141537	4.677740684473674	-3.586955724043033	9.949409368289423e-4	0.2994150381769598	-1.3303574620504257
ENSG00000188375	H3F3C	-1.1352046027525802	-2.677537624813754	-3.4139957269885337	0.0016104498873483408	0.3349089143780976	-1.378291889900166
ENSG00000198252	STYX	0.18881269723089744	4.805234268218664	3.5879422810398443	9.9218689867031e-4	0.2994150381769598	-1.3828843570883338
ENSG00000235193	AC006987.2	1.6412534633792575	-3.860711348779746	3.483654269334735	0.0013279371848940074	0.32191417324203214	-1.3896136758557467
ENSG00000040199	PHLPP2	0.2221230884281704	4.303831171147158	3.5446944845493142	0.0011200901211165651	0.29962410739868117	-1.392191098677242
ENSG00000172243	CLEC7A	0.7776149784722277	-1.8301889209289839	3.342322557768023	0.0019608881085128554	0.3398860770103711	-1.3997987823992801
ENSG00000270903	HNRNPA3P9	1.6277900906492384	-3.13223987061075	3.472281713755798	0.0013705587853502926	0.32191417324203214	-1.4044848796647988
ENSG00000141437	SLC25A52	2.1362952382638603	-4.897268831803953	3.619980256753604	9.066431363516471e-4	0.2940642149374863	-1.407449081663048
ENSG00000196233	LCOR	0.2176911353097255	5.143256197613432	3.5910586561635345	9.835355495785352e-4	0.2994150381769598	-1.4142725507259915
ENSG00000188000	OR7D2	-0.9891807101942642	-1.2655383414233778	-3.3360351779687574	0.0019948920091250716	0.3398860770103711	-1.4148770240700745
ENSG00000250264	AL669918.1	0.6956112366684599	3.086991400349711	3.418132062766531	0.0015921759306819821	0.3349089143780976	-1.4158349434871624
ENSG00000144959	NCEH1	0.4381793473056348	5.050972061299097	3.5751176368601874	0.0010285681286341952	0.29962410739868117	-1.418762821373564
ENSG00000282379	DTX2	-1.3285636471049602	0.2996435050131065	-3.3033150882792275	0.0021811477180801305	0.3438725024421374	-1.419992474992247
ENSG00000226792	C13orf42	1.29466525931679	-3.1236712420750954	3.385515777321994	0.0017418415738537669	0.3349089143780976	-1.4383999888999766
ENSG00000174255	ZNF80	-1.1913067778927549	-2.325479504300566	-3.3467468789474415	0.0019372932157531038	0.3398860770103711	-1.4483101583243574
ENSG00000258388	PPT2-EGFL8	3.376862641898965	-0.7802584700145886	3.318196113571577	0.002094467160865637	0.34185963998535734	-1.4788459740542956
ENSG00000170325	PRDM10	0.25251102120653357	3.8452607050188674	3.4576733853659305	0.0014272389212344409	0.331188212325004	-1.5248520830893
ENSG00000197191	CYSRT1	-0.7419928041783549	-0.6238910752606822	-3.250138241984522	0.0025197390882097655	0.34426874457352147	-1.531882782487914
ENSG00000140297	GCNT3	0.6157462985735792	-0.8475877100740155	3.250555965326063	0.002516893854101177	0.34426874457352147	-1.5414745441851663
ENSG00000075884	ARHGAP15	-0.645876880633912	0.26220310542072023	-3.2409884374626756	0.0025828353784304882	0.34426874457352147	-1.545916273687177
ENSG00000134940	ACRV1	-0.9012955589525726	-1.7403366499173645	-3.264443616913622	0.0024240255609079843	0.34426874457352147	-1.549480695263088
ENSG00000168314	MOBP	0.7615662139984931	-1.435855620713591	3.258165026511949	0.002465599180578901	0.34426874457352147	-1.552392808804555
ENSG00000107554	DNMBP	0.22075562190774	4.9150021991535775	3.545560832027073	0.0011173786170795954	0.29962410739868117	-1.5525694418435219
ENSG00000253558	AC024568.1	1.2250882200579034	-3.3107136639535346	3.349872437971177	0.0019207885876342048	0.3398860770103711	-1.56452506132019
ENSG00000205126	ACCSL	1.4933097571018603	-3.074775189755085	3.419422682129953	0.0015865149149569984	0.3349089143780976	-1.5648463215668595
ENSG00000075407	ZNF37A	0.23151799242271043	4.941824888088256	3.498436378696328	0.0012744386499095625	0.32191417324203214	-1.5989858712720597
ENSG00000172482	AGXT	1.5673974207639345	-2.2412169187147173	3.337293921374105	0.001988039543497073	0.3398860770103711	-1.6136833593405262
ENSG00000128645	HOXD1	-1.0378046546871948	-0.26770092107589505	-3.2364890476607675	0.0026144121900435694	0.34426874457352147	-1.6291663134222119
ENSG00000231618	PPT2	-0.9434419418319686	1.9480562508632007	-3.2176012871925055	0.0027510231112469344	0.3462557003638719	-1.645746090181147
ENSG00000128606	LRRC17	-1.2863020389339601	-2.4694069633848077	-3.229778973555577	0.0026621875725627714	0.34426874457352147	-1.6524279008085734
ENSG00000124772	CPNE5	0.9919324312837776	-0.09421692545209959	3.192859979793637	0.0029402733087542346	0.35454235426709346	-1.6632434196922694
ENSG00000230701	FBXW4P1	-0.6940499942025673	-2.0450941449572673	-3.2219590048368456	0.002718914400344981	0.3449386336585385	-1.6854894227180255
ENSG00000173401	GLIPR1L1	-1.3274109002489656	-3.298254416302128	-3.3697806615085737	0.001818777976096569	0.33682369057326844	-1.7084391952849072
ENSG00000174010	KLHL15	0.26433456100124086	4.226877904771077	3.3774580662465508	0.0017808416130121883	0.3349089143780976	-1.7403896102376022
ENSG00000128383	APOBEC3A	1.104938323270925	-2.7464579727948712	3.243720753323612	0.0025638376024928753	0.34426874457352147	-1.7615314016062649
ENSG00000237493	AC034102.1	-1.693464631618295	-4.542931856517149	-3.3796492152544384	0.0017701542471759539	0.3349089143780976	-1.7693369065393787
ENSG00000248909	HMGB1P21	-2.00941880513141	-3.9599933302601866	-3.4402187425235624	0.001497917042656663	0.3349089143780976	-1.776470960379764
ENSG00000239474	KLHL41	1.015376404876982	-1.3047384283947	3.175372548714622	0.003081436136725955	0.3567046916766618	-1.7801548826001001
ENSG00000244593	AC025062.1	1.751418140873362	-5.080026380482305	3.381354644970256	0.0017618785271776474	0.3349089143780976	-1.7906833750328666
ENSG00000112851	ERBIN	0.27957264568016615	7.0304205235377655	3.4859449059562326	0.00131950795975681	0.32191417324203214	-1.7943500229288345
ENSG00000172689	MS4A10	-0.8965666452274421	-2.0453201194747557	-3.174969528569577	0.0030847641223129257	0.3567046916766618	-1.7969337217742165
ENSG00000198455	ZXDB	0.2262245042918387	3.505573280122624	3.3224326655978778	0.0020703979273226382	0.34081935111311124	-1.7985459411203335
ENSG00000266497	RDM1P2	-0.9496165184716219	-4.4658972986763565	-3.3265818848778865	0.002047081253021965	0.3398860770103711	-1.8025078226948947
ENSG00000266504	RDM1P1	-0.9496165184716219	-4.4658972986763565	-3.3265818848778865	0.002047081253021965	0.3398860770103711	-1.8025078226948947
ENSG00000281797	RDM1P2	-0.9496165184716219	-4.4658972986763565	-3.3265818848778865	0.002047081253021965	0.3398860770103711	-1.8025078226948947
ENSG00000274717	AL049757.1	1.0732495951469447	-4.034260446635504	3.2970245522558512	0.0022188106381743787	0.3438725024421374	-1.8028672389391809
ENSG00000198488	B3GNT6	1.273144364679332	-3.842077378243538	3.2757729905915047	0.0023506941086007213	0.34426874457352147	-1.8158644860773117
ENSG00000120137	PANK3	0.2552002044718522	7.233996392304139	3.4744363601217056	0.0013623840293785243	0.32191417324203214	-1.8251508748304852
ENSG00000275740	AC091959.3	0.6006608702970282	3.5593105974320123	3.2934655415468446	0.0022403934971324756	0.3438725024421374	-1.8742890547555957
ENSG00000180264	ADGRD2	-0.7547968878448899	-1.258547133420513	-3.102603739962589	0.0037409572215346557	0.3737487235338816	-1.8759166974246235
ENSG00000166278	C2	-0.7913175594317756	-2.0914425855535286	-3.114056104916583	0.0036289631746036248	0.3737487235338816	-1.8777877354137376
ENSG00000164845	FAM86FP	0.7203002918542094	-1.098654246502121	3.095705656046009	0.0038099859080017364	0.3737487235338816	-1.879363470497009
ENSG00000167703	SLC43A2	-0.8057904707407815	0.5217292921364645	-3.0961323043404425	0.0038056817095896036	0.3737487235338816	-1.8802115318980421
ENSG00000283516	AC022167.5	-1.5214948502053138	-3.1830546538708546	-3.221503059606158	0.002722257129600096	0.3449386336585385	-1.9134021084632287
ENSG00000253710	ALG11	0.24489368557747548	4.01475895520714	3.3036944019111174	0.002178896305476221	0.3438725024421374	-1.9196568849309426
ENSG00000205423	CNEP1R1	0.2110208572243062	3.9216316053985123	3.2919914632169536	0.0022493913036460856	0.3438725024421374	-1.9330043317796513
ENSG00000178917	ZNF852	0.37314724907025454	-0.07448643561468193	3.068480582835618	0.0040943742477830645	0.3737487235338816	-1.9380989003715277
ENSG00000281626	ZNF852	0.37314724907025454	-0.07448643561468193	3.068480582835618	0.0040943742477830645	0.3737487235338816	-1.9380989003715277
ENSG00000251184	AL672142.1	0.694292392967252	-0.17310283782821292	3.065204798641958	0.00412991519292231	0.37519889913058346	-1.938118373907613
ENSG00000185774	KCNIP4	-0.45297240268404093	-0.032461124374210476	-3.0615014458918415	0.004170446323969519	0.3771023295758354	-1.9458610862892525
ENSG00000268279	AC090004.1	2.1061773851578436	-3.2560298538545545	3.154980935012477	0.0032541738341866095	0.3581458649535505	-1.9593834764704803
ENSG00000270518	AC008626.1	-1.4629557522943673	-4.94326373014042	-3.2779855879454307	0.002336621862550185	0.34426874457352147	-1.9615902449475668
ENSG00000237972	TUBG1P	1.6237606605416017	-4.110741093360442	3.227137651278513	0.0026812207521302294	0.34426874457352147	-1.961857932202594
ENSG00000119314	PTBP3	0.29178883945388456	6.758105690533703	3.418883849882136	0.0015888760317060433	0.3349089143780976	-1.9629814262957188
ENSG00000123066	MED13L	0.28746518951704925	6.3822258484689485	3.414504901071777	0.0016081895938091784	0.3349089143780976	-1.9639671483738432
ENSG00000224858	RPL29P11	-1.687782514949355	-4.550290828463934	-3.28973202773828	0.002263249941358411	0.3438725024421374	-1.9659775967752546
ENSG00000242457	RBBP4P2	-1.260227578814722	-3.5897090296133185	-3.2045965119561677	0.0028490047854646083	0.34729007701296427	-1.9745707506933252
ENSG00000164440	TXLNB	-1.1943338528122391	-2.002776595028341	-3.1025765918300148	0.003741226554764013	0.3737487235338816	-1.9818937513974282
ENSG00000258778	AL161670.2	-0.9305102357897743	-3.8857817794664764	-3.172600898964481	0.003104392473514709	0.3567046916766618	-2.0032338288694533
ENSG00000225193	RPS12P26	-1.4366318623063123	-4.823080191851003	-3.229323191838787	0.0026654626917246484	0.34426874457352147	-2.007548112218985
ENSG00000185900	POMK	0.4789489824223614	2.1842924348487576	3.1157020622337286	0.003613130687715189	0.3737487235338816	-2.0114404067983287
ENSG00000115808	STRN	0.2079159516695963	5.910211063522079	3.3810834349775383	0.0017631921104467759	0.3349089143780976	-2.0201241798846414
ENSG00000114302	PRKAR2A	0.16257137974892633	6.468502948590678	3.3933494347726243	0.0017047112519906686	0.3349089143780976	-2.0213074218738454
ENSG00000010379	SLC6A13	1.9333055026405903	-4.302819750522321	3.1914745628092933	0.002951228590538031	0.35454235426709346	-2.0220806642908764
ENSG00000153317	ASAP1	0.22152309714852692	7.221856217552837	3.4000024526502384	0.0016737737056376053	0.3349089143780976	-2.0235332699355775
ENSG00000124256	ZBP1	-1.1223159268014244	-2.700259853127876	-3.078203230329518	0.003990582977233998	0.3737487235338816	-2.0372756295556065
ENSG00000099715	PCDH11Y	1.207945984891741	-3.1017360560057323	3.082258990946919	0.003948026855606198	0.3737487235338816	-2.0453854812305563
ENSG00000136573	BLK	0.7836437764205167	-1.528427775751571	3.0174832520269272	0.0046818928556979006	0.3831932775643555	-2.0463218074814944
ENSG00000138161	CUZD1	-1.0745193468554408	-1.8823886142128101	-3.0204364610589147	0.00464580590709549	0.38238556312247496	-2.0466150940272194
ENSG00000226415	TPI1P1	0.8427225292781548	-1.707010572690814	3.026599679847753	0.0045713376714808275	0.3788373987434129	-2.0521791608747186
ENSG00000230869	AGAP10P	-2.463811173436396	-2.239129387676808	-3.1151687181031154	0.0036182537497605836	0.3737487235338816	-2.0599893465733388
ENSG00000244097	RPS4XP17	-1.4028863526533364	-3.310694362883141	-3.179200806579253	0.0030499935069635956	0.3567046916766618	-2.060538794278454
ENSG00000251441	RTEL1P1	1.118018102683278	-4.201172364738811	3.171753581250934	0.003111442793441287	0.3567046916766618	-2.0624973674493496
ENSG00000165886	UBTD1	-0.23217295340425004	4.116678863492998	-3.267188542796176	0.0024060608345299254	0.34426874457352147	-2.07133548536895
ENSG00000186862	PDZD7	-0.4867784353677129	1.2602176113755852	-3.043764078031046	0.0043698392272459394	0.37740293361133653	-2.0759490017086377
ENSG00000183808	RBM12B	0.21156595119173183	5.354655875391018	3.342964142771164	0.0019574495778386753	0.3398860770103711	-2.0790957597437716
ENSG00000281484	BTG3	0.9574579432326167	-0.521580321694089	2.9949114206441965	0.004966572833733362	0.38479136993301327	-2.0868619291824735
ENSG00000239269	RPSAP4	-1.2940826382001451	-2.770113505786676	-3.048232634574444	0.004318774436288739	0.37740293361133653	-2.0883817681079297
ENSG00000217416	ISCA1P1	1.1386985189346241	0.4777112374540603	3.00241374094043	0.004870189457846252	0.3831932775643555	-2.0931492425656186
ENSG00000152601	MBNL1	0.20098459919784695	7.539658398417822	3.3753768977134824	0.001791049749789411	0.3349089143780976	-2.0971420945614856
ENSG00000170185	USP38	0.17617782718055253	4.479744145079409	3.2834898282712413	0.002301962436738819	0.34426874457352147	-2.112103075645015
ENSG00000125686	MED1	0.2320652435972983	6.548714334695822	3.358293441198028	0.0018769880127150929	0.3398860770103711	-2.1167037714734596
ENSG00000244257	PKD1P1	0.4211044163897677	4.54014281247356	3.289043807928876	0.0022674874252415086	0.3438725024421374	-2.1194569471608276
ENSG00000100092	SH3BP1	-0.36337798399755483	4.22676456207017	-3.227206783278877	0.0026807209447641182	0.34426874457352147	-2.1209992686731285
ENSG00000099840	IZUMO4	-0.7868937826660527	-1.0819786087114436	-2.978682977545092	0.005181244970902652	0.38529257968951774	-2.1214687435713215
ENSG00000184357	HIST1H1B	1.1095528426928905	-3.664201126204018	3.0913019298253097	0.0038546825791908484	0.3737487235338816	-2.124600313092719
ENSG00000135655	USP15	0.15547894716100075	5.649887705477004	3.336235471246162	0.001993800124760837	0.3398860770103711	-2.1270638256244574
ENSG00000240891	PLCXD2	0.7842711754462994	0.8176399587287903	3.0020773452714575	0.0048744731569712926	0.3831932775643555	-2.1340504270262546
ENSG00000203985	LDLRAD1	-1.068190351223171	-3.0645462159105294	-3.0358465613328445	0.00446172050749477	0.3788373987434129	-2.1405353437715724
ENSG00000186645	SPDYE17	-1.0752569926892337	-1.537216568336644	-2.9814815941966795	0.005143611487127584	0.38529257968951774	-2.140562931712209
ENSG00000163687	DNASE1L3	1.4590002408225997	-2.8374493974035286	3.044042178013354	0.004366644646507432	0.37740293361133653	-2.149760852092526
ENSG00000205085	FAM71F2	-1.2149455629321446	-3.1223824141635106	-3.0481524473016055	0.004319685794858066	0.37740293361133653	-2.152350064732458
ENSG00000177485	ZBTB33	0.2114306732507174	5.34437344314754	3.2982178835351514	0.0022116184833707074	0.3438725024421374	-2.1560569343075535
ENSG00000229300	C6orf48	-0.30940171892329493	4.042079512525422	-3.2360952463856187	0.0026171933287117742	0.34426874457352147	-2.1617189164473
ENSG00000226666	HSPA9P1	1.4354408450328844	-4.01824050392147	3.0924345589469757	0.003843139506728588	0.3737487235338816	-2.1632848011793944
ENSG00000186166	CCDC84	-0.3533847079580321	1.3514760985979408	-3.0059944318545924	0.004824811945078111	0.3831932775643555	-2.1802752626972843
ENSG00000280975	CCDC84	-0.3533847079580321	1.3514760985979408	-3.0059944318545924	0.004824811945078111	0.3831932775643555	-2.1802752626972843
ENSG00000172361	CFAP53	-0.6427708070464864	-1.892730528027254	-2.9518870370671744	0.005554933227576665	0.39287730267136445	-2.1917260767265754
ENSG00000215262	KCNU1	1.418520195269954	-4.05172001457651	3.0914310804800142	0.003853364697735742	0.3737487235338816	-2.195393271930635
ENSG00000245205	EEF1A1P4	0.5736952654598576	-0.8767163717756451	2.9402139632042754	0.005725524011707695	0.39287730267136445	-2.202922619492777
ENSG00000126262	FFAR2	-0.5737476935445978	-1.0750355036655728	-2.939757515513118	0.005732293558996469	0.39287730267136445	-2.2047933604484253
ENSG00000198862	LTN1	0.22448147281656805	5.8095099348677826	3.306011289600767	0.0021651925491448297	0.3438725024421374	-2.209619500987637
ENSG00000116254	CHD5	-0.8858728849449682	-2.0769760104651964	-2.9492235182633815	0.005593431901210247	0.39287730267136445	-2.2100197481686075
ENSG00000213204	AL049697.1	-0.563627080475392	0.10081158639644436	-2.9378774502718747	0.005760256059824729	0.39287730267136445	-2.2175077423567955
ENSG00000172780	RAB43	1.0542679385077895	3.8575388948526563	3.1541841035228626	0.0032611070341334565	0.3581458649535505	-2.2387101056629835
ENSG00000178074	C2orf69	0.2234976491143552	4.80307697278365	3.233864784712626	0.0026329987530603343	0.34426874457352147	-2.2413248095720615
ENSG00000270441	AC135506.1	-1.1657326633192149	-3.129371740638334	-2.9891403092551156	0.005041935284077666	0.38528165803505465	-2.2450388190691126
