ens_gene	pval	qval	b	se_b	mean_obs	var_obs	sigma_q_sq	sigma_sq	smooth_sigma_sq	smooth_sigma_sq_pmax	ext_gene
ENSG00000204387	2.06236338384549e-07	0.000258412193636278	-0.19861423958163	0.0382419157986651	5.88567075501278	0.229338862331469	0.00476596802936535	0.00839602908620438	0.00443107584533287	0.00839602908620438	C6orf48
ENSG00000103966	2.51052036427863e-07	0.000273847561335513	-0.13203737688313	0.0256039479752669	7.71237956870893	0.420182670836438	0.000435938668058295	0.00546412069922325	0.0031003545808724	0.00546412069922325	EHD4
ENSG00000087077	2.93022334284833e-07	0.000299651964598027	-0.181150556236642	0.0353265947391599	6.83510007596486	1.82814223970004	0.00380331975529677	0.00742839490748678	0.00333131772224392	0.00742839490748678	TRIP6
ENSG00000054793	3.53656759527531e-07	0.000309689947412761	0.138515087763957	0.02720063430935	7.71979676381072	0.590998521560389	0.00125865424274709	0.00540021631873181	0.00309994017416679	0.00540021631873181	ATP9A
ENSG00000099904	3.37223938904334e-07	0.000309689947412761	-0.12873814455338	0.0252360508114739	6.82829046182005	0.102755177427969	0.00239708834865979	0.00147624163159519	0.00333463599637384	0.00333463599637384	ZDHHC8
ENSG00000143067	3.59620400980471e-07	0.000309689947412761	0.101787709712713	0.0200008184345644	8.01686053332329	0.515402510375602	0.000477622838244534	0.00312267180422715	0.00309672988988384	0.00312267180422715	ZNF697
ENSG00000006327	6.09934700658089e-07	0.000475226265341317	-0.30171938801779	0.0604885097126797	7.35564719357753	1.12533083737438	0.00124130125258582	0.0316884370127627	0.0031415224148792	0.0316884370127627	TNFRSF12A
ENSG00000117877	5.99985487405292e-07	0.000475226265341317	-0.186811583138131	0.0374280266846316	6.13072207947912	0.155818233415039	0.00656469497122749	0.00604301966232197	0.00400073926738971	0.00604301966232197	CD3EAP
ENSG00000163755	6.77491326765292e-07	0.000503868776751533	0.114288735517402	0.023006334623955	7.47838010719099	0.515923006078097	0.00164266977223344	0.00184658862240382	0.00312095312323109	0.00312095312323109	HPS3
ENSG00000134107	1.00536023468295e-06	0.000715204528690543	0.15608291897118	0.031914970237947	7.0785831475788	1.09286748331468	0.00241083231267197	0.00675625561492943	0.00323008501987586	0.00675625561492943	BHLHE40
ENSG00000116679	1.1459496910269e-06	0.00078125120185759	0.113639005480685	0.0233596257515424	8.73053868138188	0.737681632348251	0.000303916755656117	0.00460713228161299	0.00322012342293718	0.00460713228161299	IVNS1ABP
ENSG00000104904	1.24805638130126e-06	0.000816827940434047	-0.102373893293782	0.0211173731225017	9.96242937846043	0.0412381904697003	6.87720289195324e-05	0.00324280036982988	0.00394471899943507	0.00394471899943507	OAZ1
ENSG00000136521	1.38708824293218e-06	0.000872905301186781	0.0967185170283677	0.020037601571811	7.56233415033139	0.0874212473251223	0.000502149666527785	0.00266901581194113	0.003111399624228	0.003111399624228	NDUFB5
ENSG00000122042	1.4424785160389e-06	0.000874141980719571	0.0959618620309027	0.0199130501916013	8.27914394032164	0.93611047763186	0.000448700999651705	0.00093068212879899	0.0031200651117474	0.0031200651117474	UBL3
ENSG00000213977	1.51415511310999e-06	0.000884807355739489	-0.13891515342299	0.0288843421261703	7.77685672607001	0.29033792927173	0.000458412536529636	0.00705033444402528	0.00309702643272727	0.00705033444402528	TAX1BP3
ENSG00000168216	1.58063605907297e-06	0.000891805765467308	0.111146554261705	0.0231518602918257	6.85211105465661	0.177291700332568	0.00150083166990312	0.0010807774335873	0.00332324604484681	0.00332324604484681	LMBRD1
ENSG00000167767	2.21298356365236e-06	0.001206961235616	-0.93835446679113	0.19826066225299	3.28453869907749	7.53792779446815	0.117191883597207	0.236573728175741	0.0357429830159232	0.236573728175741	KRT80
ENSG00000111252	2.52730593300258e-06	0.00133392837663833	0.0937178534207599	0.0199149083605954	8.04968084324274	0.735283457996335	0.00028786356408513	0.00328156861101309	0.00309828935596605	0.00328156861101309	SH2B3
ENSG00000104763	2.64247045408977e-06	0.00135112817405678	0.121442921797608	0.0258564305871555	9.04585256506731	1.43705516293948	0.00084539202349556	0.00517160300087998	0.00333794578803021	0.00517160300087998	ASAH1
ENSG00000170340	2.84131316369951e-06	0.00139277291619033	0.101757548788081	0.0217339181249683	7.19456656278668	0.257229695097194	0.00106652635000156	0.00295683320207659	0.00318474242356389	0.00318474242356389	B3GNT2
ENSG00000172009	2.89416203095411e-06	0.00139277291619033	-0.0962397051315287	0.0205719892578658	7.24618157182234	0.0638789181555869	0.000608208737154723	0.003200651941077	0.00316854051908638	0.003200651941077	THOP1
ENSG00000136888	3.57373997174695e-06	0.00167067238336353	0.0897239071393362	0.0193589647640035	7.81148898815966	0.192271844274408	0.000277209384189223	0.00183365005863382	0.00309571626641613	0.00309571626641613	ATP6V1G1
ENSG00000164615	4.1326100103343e-06	0.00187827124969694	0.109320364437031	0.0237415592100166	7.13037601669317	0.19508198334693	0.00186450307480988	0.00215954200642077	0.00320845162869465	0.00320845162869465	CAMLG
ENSG00000181019	4.42563304264368e-06	0.00195708669847935	0.118748590831152	0.0258693394004333	9.90874930036208	0.769866478009215	8.02835191766593e-05	0.00594272096995662	0.00389669288442508	0.00594272096995662	NQO1
ENSG00000196975	5.06654719477148e-06	0.00212561141540643	0.0951371477700997	0.020854202856167	7.48993623550869	0.194077893898797	0.000794631451697419	0.00258120691776744	0.00311944853919807	0.00311944853919807	ANXA4
ENSG00000229300	5.05757994398758e-06	0.00212561141540643	-0.200384870453425	0.0439210787704792	6.56262703913356	0.26579659111563	0.00107233757397383	0.0162892128692899	0.00352066861992602	0.0162892128692899	C6orf48
ENSG00000123636	6.03708004638373e-06	0.00246946759297326	0.192217334749723	0.0424781567239472	5.26970612493217	0.274881767555016	0.00969782372971385	0.00334156187337101	0.00654172045826415	0.00654172045826415	BAZ2B
ENSG00000174775	6.66284280156709e-06	0.00259565318855335	-0.124489102060844	0.027638546576812	6.44987315564042	0.138695571864124	0.00202431572288821	0.00485068758901924	0.00361691627313464	0.00485068758901924	HRAS
ENSG00000276536	6.66284280156709e-06	0.00259565318855335	-0.124489102060844	0.027638546576812	6.44987315564042	0.138695571864124	0.00202431572288821	0.00485068758901924	0.00361691627313464	0.00485068758901924	HRAS
ENSG00000135919	8.7695108043511e-06	0.00333690083211146	-0.16888240189814	0.0379896735041521	9.98077682602807	2.02250392821712	0.000464017279932322	0.0125249203566364	0.00396153734944258	0.0125249203566364	SERPINE2
ENSG00000148834	9.15361226316502e-06	0.00340389554204332	0.0998392295957698	0.022505280145562	8.89658415694274	0.469690614709985	0.000255818572070598	0.00430257013780144	0.00327701236717015	0.00430257013780144	GSTO1
ENSG00000266338	1.08028069796988e-05	0.0039279006178185	-0.121344907831753	0.027575586188386	7.68716315878488	0.128415861676807	0.00189999981320313	0.0049437167694948	0.00310183117404662	0.0049437167694948	NBPF15
ENSG00000196365	1.22199953689839e-05	0.00434659922233294	-0.0921126068973093	0.021060927000124	7.49251382222384	0.166042808493218	0.000872941984590657	0.00210639590913362	0.00311912183035032	0.00311912183035032	LONP1
ENSG00000149716	1.53176276360124e-05	0.00522139632042573	-0.142264937554754	0.032900697607179	5.90089755902509	0.396463606400571	0.00534063638648389	0.00325855509532174	0.00440146674086744	0.00440146674086744	ORAOV1
ENSG00000172915	1.5222533473659e-05	0.00522139632042573	0.177101232128905	0.0409440639264142	6.3663583621774	0.408288387762615	0.0113924680212979	0.00157550245340945	0.0036952793159947	0.0036952793159947	NBEA
ENSG00000275066	1.59947742046694e-05	0.00534094888850612	0.146973686862268	0.0340648735175983	6.33927870124638	0.049442471244362	0.0067207329392293	5.49699104372093e-05	0.00372300753070041	0.00372300753070041	SYNRG
ENSG00000118523	1.88410676737845e-05	0.00616555098556924	-0.353494271509223	0.0826268685947929	6.69707389142033	3.46423268533512	0.0166092887114452	0.0448355060125854	0.00341157306161639	0.0448355060125854	CTGF
ENSG00000144136	1.94457084987161e-05	0.00623864083247046	0.110677044179935	0.0259126308716443	7.53009113396747	0.428585224300367	0.000415483248924462	0.00562769669928636	0.00311470756236533	0.00562769669928636	SLC20A1
ENSG00000083457	2.09867908350085e-05	0.00647897871023414	-0.121532261663483	0.0285680974233345	6.4221242702971	0.0839048758434744	0.00203618975538506	0.0053090359581171	0.00364195740438204	0.0053090359581171	ITGAE
ENSG00000107984	2.07289662034857e-05	0.00647897871023414	-0.618434280180177	0.14527840352627	3.32621068685406	7.70610047033726	0.0468659124449693	0.143086418335307	0.0346893344490959	0.143086418335307	DKK1
ENSG00000204217	2.14242333222424e-05	0.00649154269663946	0.103687734606688	0.0243999493340863	8.01290558582675	0.322259783981884	0.000967860617705821	0.00439035712984798	0.0030965680575532	0.00439035712984798	BMPR2
ENSG00000100106	2.35492383033989e-05	0.00665332734105677	-0.0866422521451501	0.0204911699631564	7.0769458373832	0.199829338477994	0.000548232955434125	0.00313650738226881	0.00323075946269654	0.00323075946269654	TRIOBP
ENSG00000149596	2.23976780286959e-05	0.00665332734105677	-0.78297514135025	0.184683919319504	1.60302233422478	3.10081357410804	0.163832461704118	0.143140888792799	0.0828125700866379	0.143140888792799	JPH2
ENSG00000161692	2.35847076018392e-05	0.00665332734105677	-0.102785150700515	0.0243109645729415	6.32607056804916	0.0711157797911373	0.00158215682830575	0.000293348075122955	0.00373705015789562	0.00373705015789562	DBF4B
ENSG00000180340	2.33811033690421e-05	0.00665332734105677	-0.176035342247031	0.0416170537329212	5.69114406315731	0.782079696518981	0.00411186262530551	0.0114759498273742	0.00487314823566905	0.0114759498273742	FZD2
ENSG00000158470	2.61130303847734e-05	0.00724171869755359	0.081997257678533	0.0195001357766088	8.89994508055509	0.181205382324841	0.000144016902992329	0.00301016800763743	0.00327828075476329	0.00327828075476329	B4GALT5
ENSG00000064300	2.88377884031345e-05	0.00773514580085389	-0.421851243590242	0.100862107471069	5.37115519584995	5.35344561732113	0.0608238101268826	0.0307346723846669	0.00603238473961457	0.0307346723846669	NGFR
ENSG00000122203	2.85439656903616e-05	0.00773514580085389	-0.092154670597647	0.0220213780225795	6.89163638127381	0.0676168059543591	0.00105893850252857	0.00126610704561125	0.00330553130759156	0.00330553130759156	KIAA1191
ENSG00000077585	3.08316182449626e-05	0.00799884228913962	0.109956944645243	0.0263860656557485	7.19408631955703	1.02381850453747	0.00228439758754258	0.00398162255956266	0.00318490469986861	0.00398162255956266	GPR137B
ENSG00000135046	3.06115985336731e-05	0.00799884228913962	-0.212653216101492	0.0510098203902904	7.94655588379569	2.99833608222223	0.00175379300061432	0.0216642229856328	0.0030946880953473	0.0216642229856328	ANXA1
ENSG00000185838	3.12874897020496e-05	0.00799884228913962	-0.159183822396328	0.0382296204008789	5.26009742177984	0.332495883028787	0.00650324296124456	0.0066502919227131	0.00659365775205461	0.0066502919227131	GNB1L
ENSG00000175592	3.31124669424882e-05	0.0083351720632768	-0.230222491901374	0.05546284837121	7.33032501758122	3.89037145678178	0.0162750046760724	0.011410143268958	0.00314696304908156	0.011410143268958	FOSL1
ENSG00000163513	3.55171155203509e-05	0.00880501582036336	-0.0807281826271886	0.019523800922871	8.18343139282534	0.598668027704566	0.000321951580391541	0.00305382580472216	0.00310865764189153	0.00310865764189153	TGFBR2
ENSG00000273899	3.64144493305791e-05	0.00889273462607366	-0.094872015681397	0.0229762935284087	6.68264265599292	0.118934913714162	0.00132926400324589	0.00235319436255566	0.00342192657548647	0.00342192657548647	NOL12
ENSG00000132429	3.91252042206477e-05	0.00927777668780055	0.09489701981689	0.0230747819452844	6.88559015364657	0.141695346020596	0.00113875795052565	0.00365325210587614	0.00330815843720143	0.00365325210587614	POPDC3
ENSG00000167889	3.90639783889953e-05	0.00927777668780055	-0.17681843933035	0.0429906904823481	6.06027372189961	1.92700478647561	0.0125164826842892	0.00137600365381776	0.00411731252905235	0.00411731252905235	MGAT5B
ENSG00000015475	4.13982039192493e-05	0.00928624608885868	-0.135920348735023	0.0331550692509347	7.6889091975647	0.156560283127759	0.00679160230151262	0.00038354057528478	0.00310172525179584	0.00310172525179584	BID
ENSG00000102225	4.05119214520188e-05	0.00928624608885868	-0.0877017407840548	0.0213670055796071	7.65271055024966	0.0517699459767943	0.00100488906925069	0.00261958433665822	0.00310405127769995	0.00310405127769995	CDK16
ENSG00000104886	4.02177783151269e-05	0.00928624608885868	-0.0994878782439353	0.0242285502382608	6.72714781069032	0.0879922352961321	0.00130849726870579	0.00397470655112555	0.00339136699061752	0.00397470655112555	PLEKHJ1
ENSG00000153485	4.25662178623885e-05	0.00928624608885868	0.103484653569939	0.0252827693598583	6.28881541096811	0.421429166420353	0.00155064399257408	0.00420232184596001	0.00377873360653275	0.00420232184596001	TMEM251
ENSG00000198959	4.25158568432376e-05	0.00928624608885868	-0.243929456431434	0.0595914329874573	6.19073071850494	3.19825437123985	0.0120594102461924	0.0199008397232951	0.00390658394446988	0.0199008397232951	TGM2
ENSG00000275947	4.25662178623885e-05	0.00928624608885868	0.103484653569939	0.0252827693598583	6.28881541096811	0.421429166420353	0.00155064399257408	0.00420232184596001	0.00377873360653275	0.00420232184596001	TMEM251
ENSG00000135404	4.33305787930007e-05	0.00932861750277734	0.103001586417164	0.0251901482510867	10.9790112122006	0.606444543963481	0.00046688099427689	0.00513525898324513	0.00524401112592864	0.00524401112592864	CD63
ENSG00000196876	4.68553119442519e-05	0.00995644953288116	-0.382876782539645	0.0940548170221141	4.42815332299479	2.61203311100743	0.0659914372895103	0.00268329349385743	0.01362534015606	0.01362534015606	SCN8A
ENSG00000065613	4.80195240598359e-05	0.0100063191598605	0.087488203450202	0.0215219806187644	8.16611352650528	0.0661669595574826	0.00106181041120677	0.00140955858742334	0.00310695043658345	0.00310695043658345	SLK
ENSG00000100162	4.89246750268206e-05	0.0100063191598605	-0.117763645006945	0.0290007852289422	6.55807805704162	0.18450116221424	0.00138917335193306	0.00618023654312402	0.00352447815764025	0.00618023654312402	CENPM
ENSG00000147872	4.83765111528708e-05	0.0100063191598605	0.0833830352025257	0.0205208367228553	6.98774328990188	0.475712841002034	0.000523631762037849	0.00116340864202971	0.00326631089621693	0.00326631089621693	PLIN2
ENSG00000104825	5.524881765022e-05	0.0102725131181011	-0.104048227634519	0.0258041058465908	5.74924120471492	0.0804437137015438	0.00126625163352313	0.00403968602226719	0.00472641527335542	0.00472641527335542	NFKBIB
ENSG00000142949	5.44466098980413e-05	0.0102725131181011	-0.185942882890085	0.0460748438628814	7.49792747829856	1.57959428187437	0.0107623658109616	0.0083436553219385	0.00311844599281577	0.0083436553219385	PTPRF
ENSG00000168393	5.14311777341733e-05	0.0102725131181011	-0.0849795664251113	0.0209876551286549	7.68311696223781	0.110646592556743	0.000690061853587045	0.00327427315660714	0.00310207890472177	0.00327427315660714	DTYMK
ENSG00000206380	5.39231972250047e-05	0.0102725131181011	-0.18582937148462	0.0460208628890819	6.57480434541382	0.256533473048955	0.000786275796386063	0.018275002593115	0.00351046510312135	0.018275002593115	C6orf48
ENSG00000226710	5.17232144731858e-05	0.0102725131181011	-0.180519617326979	0.0445980640154576	6.55663696518287	0.251775150276062	0.000891534540421734	0.0170093512849199	0.00352568497626935	0.0170093512849199	C6orf48
ENSG00000234728	5.39231972250047e-05	0.0102725131181011	-0.18582937148462	0.0460208628890819	6.57480434541382	0.256533473048955	0.000786275796386063	0.018275002593115	0.00351046510312135	0.018275002593115	C6orf48
ENSG00000260916	5.31489020301417e-05	0.0102725131181011	0.113154321160846	0.0279992777021047	6.37846717251297	0.24719112072364	0.00253375464463625	0.00452188132191994	0.00368330188502986	0.00452188132191994	CCPG1
ENSG00000282905	5.524881765022e-05	0.0102725131181011	-0.104048227634519	0.0258041058465908	5.74924120471492	0.0804437137015438	0.00126625163352313	0.00403968602226719	0.00472641527335542	0.00472641527335542	NFKBIB
ENSG00000112378	5.7628972232628e-05	0.0105946656592164	0.0786529403440357	0.0195541485250568	8.18516069641125	0.528844893979757	0.000332448419549489	0.00102060224945713	0.00310883410131033	0.00310883410131033	PERP
ENSG00000157227	5.85834846959785e-05	0.0106504775177289	0.0767889407350697	0.0191091183582134	8.07006041468642	0.523545296512337	0.000186973224516839	0.00301161018266289	0.00309945241533705	0.00309945241533705	MMP14
ENSG00000148908	6.08218173013741e-05	0.0109358964251108	0.131419525594254	0.0327762224706315	7.47249208728102	0.699754931664364	0.00403864185899608	0.00562988497600286	0.0031217453031442	0.00562988497600286	RGS10
ENSG00000058668	6.31713153328068e-05	0.0111140759298428	0.118934264325949	0.0297288071134119	8.10084939513235	1.15619086367724	0.00485272469258388	0.00203656146936417	0.00310149305889419	0.00310149305889419	ATP2B4
ENSG00000162688	6.25579333350455e-05	0.0111140759298428	0.115051338183932	0.0287416486224142	6.78526839653748	0.0870533375983901	0.00287290649813722	0.0045618347916717	0.00335691637115372	0.0045618347916717	AGL
ENSG00000107854	6.41133084042177e-05	0.0111598080011682	0.0956566631796652	0.0239312970343224	8.27095228450302	0.0574468787388453	0.0002461956574609	0.00490816714224381	0.00311895757573307	0.00490816714224381	TNKS2
ENSG00000198952	6.49866488506212e-05	0.0111927531420407	-0.0852011440605046	0.0213326503765615	6.32630918256616	0.110454070644841	0.000358944500007306	0.00119478138646063	0.00373679324879017	0.00373679324879017	SMG5
ENSG00000197982	6.70672344550637e-05	0.0114307717724349	-0.110753624197046	0.0277824695312027	6.97334341910798	0.0949714765210753	0.00120847482122511	0.00573831569804474	0.0032719959251261	0.00573831569804474	C1orf122
ENSG00000143819	7.20796441867277e-05	0.0121584241049818	0.0993774122202794	0.0250364157402109	7.14953477921907	0.904984619082694	0.00150109405531265	0.00414030496273749	0.00320093820286574	0.00414030496273749	EPHX1
ENSG00000154153	7.28434874273255e-05	0.0121618891967949	0.172855578161712	0.0435755508602769	5.27761981431292	0.655863281381099	0.0105900275221439	0.00327207618641142	0.00649943017284529	0.00649943017284529	RETREG1
ENSG00000137414	7.51854976546736e-05	0.0124261122487451	0.0835134443218485	0.0210932484814434	7.22031378476229	0.133158995198545	0.000827967802708618	0.0030242905228724	0.0031763583807906	0.0031763583807906	FAM8A1
ENSG00000117479	7.8893218067466e-05	0.0129085083401988	0.0953880615275781	0.024162715990448	7.3061424620818	0.476277988361445	0.000896164417913739	0.00435836717840171	0.00315259448283488	0.00435836717840171	SLC19A2
ENSG00000122299	8.21491753140211e-05	0.0133081664008714	-0.112724418339857	0.0286244826251954	7.03065155952799	0.0421487185749397	0.00412484658795793	0.000159983478803397	0.0032494024620831	0.0032494024620831	ZC3H7A
ENSG00000091651	8.65960062710447e-05	0.0137389435897747	-0.0910398022640982	0.0231926592005379	7.09361866378374	0.0669322537766464	0.00161726798176639	0.00166412016060337	0.00322382698536426	0.00322382698536426	ORC6
ENSG00000118242	8.73273519946566e-05	0.0137389435897747	0.147446365356401	0.037581783569331	5.6399252318597	2.01940366062257	0.00769569695961107	0.00331132133730436	0.00501581714665725	0.00501581714665725	MREG
ENSG00000144802	8.71375416367845e-05	0.0137389435897747	0.165851429047908	0.0422673030770862	6.18852225328326	0.490473675212941	0.00514533956257294	0.0109333846221194	0.00390982061762255	0.0109333846221194	NFKBIZ
ENSG00000150687	9.10751383240032e-05	0.0140584949876113	-0.172725430644069	0.0441390015002397	7.07214344029702	1.33064420415717	0.00228415970706631	0.0152501033738771	0.00323273039096816	0.0152501033738771	PRSS23
ENSG00000186130	9.10769141111598e-05	0.0140584949876113	0.0914642333402722	0.0233731927771218	6.52062850964261	0.0423020730158902	0.00136083942141005	0.00305573251029701	0.00355591584395845	0.00355591584395845	ZBTB6
ENSG00000100239	9.63493206063905e-05	0.0146994311143607	-0.0822515498912794	0.0210922714738125	8.00638158059066	0.104135000151468	0.00084057330301911	0.00316338194030594	0.00309631335337809	0.00316338194030594	PPP6R2
ENSG00000219545	9.70259479495753e-05	0.0146994311143607	0.112902047180321	0.0289647554975161	5.53964748383035	0.110526694146493	0.00221154961894473	0.000480936001185122	0.00533906393033327	0.00533906393033327	UMAD1
ENSG00000160877	9.94460892606979e-05	0.0148987463849747	-0.0992674330285589	0.0255059041143401	6.39032830490249	0.078051159128275	0.00218316179034755	0.00276575535773879	0.00367179851186167	0.00367179851186167	NACC1
ENSG00000165915	0.000101073270305109	0.0148987463849747	-0.0986588671859189	0.0253752174542706	6.40888639748924	0.187306506624903	0.00214089806467177	0.00211244904178295	0.00365421688299188	0.00365421688299188	SLC39A13
ENSG00000205269	0.000101073112001622	0.0148987463849747	0.123558604842683	0.031779466448607	5.77048492608398	0.422235320029666	0.00441313140113091	0.00414746337762424	0.00467627898869233	0.00467627898869233	TMEM170B
ENSG00000076067	0.000106437264120538	0.0150131596167262	-0.198236683570578	0.0511521983884525	6.31275570428446	0.207726731435971	0.00627117542399125	0.0172777511757532	0.00375158160986622	0.0172777511757532	RBMS2
ENSG00000079950	0.00010435739342093	0.0150131596167262	0.0973569544723681	0.0250905061187088	7.0819843310206	0.856760904148831	0.00243712168458907	0.00286683765427651	0.00322867979104761	0.00322867979104761	STX7
ENSG00000105671	0.000102818457071888	0.0150131596167262	-0.103249546773742	0.0265843793951812	6.65917124285487	0.111737158654482	0.00292081001546746	0.00332692243767753	0.00343975303497496	0.00343975303497496	DDX49
ENSG00000129003	0.000105131011025914	0.0150131596167262	0.164325547882674	0.0423690450974617	6.50072661233921	0.157532905605333	0.0073902586399521	0.00876596520228459	0.00357277792714297	0.00876596520228459	VPS13C
ENSG00000187051	0.000106304742045063	0.0150131596167262	-0.108383037669704	0.0279645353056363	7.7059065780821	0.0889974170280276	0.000460725865394725	0.00657741124834687	0.00310072322485902	0.00657741124834687	RPS19BP1
ENSG00000188549	0.000111945266977267	0.0156551150280516	-0.139669457458009	0.0361545184992567	7.55725562442307	0.56971184464201	0.00487535549123555	0.00688898737998229	0.00311189346442085	0.00688898737998229	CCDC9B
ENSG00000205707	0.000118375365669355	0.0164140485854405	0.114988269454353	0.029871222182794	5.74313246108316	0.0961814659942137	0.00328944673267973	0.0025915115631623	0.00474116249956488	0.00474116249956488	ETFRF1
ENSG00000100612	0.000119964545361828	0.0164946209345398	0.0838168116582323	0.0217921175398997	6.84304719129355	0.219772185300213	0.000946558129213676	0.00267609254600439	0.00332750935264156	0.00332750935264156	DHRS7
ENSG00000139289	0.000127705787806552	0.0174126841674234	0.0791290744854252	0.0206557947758674	9.75679427157667	0.204639161584436	6.99766409170844e-05	0.00280195773431217	0.00376998007948769	0.00376998007948769	PHLDA1
ENSG00000136732	0.000132773215099369	0.0179540111194701	0.084329426522276	0.0220685044635924	8.41599639253612	0.725438201082855	0.000327504624202739	0.00405566537913365	0.00314223791408245	0.00405566537913365	GYPC
ENSG00000112096	0.000140512775526953	0.0181166545937203	0.121958606066419	0.0320331369312568	7.39421443139112	0.621069551936215	0.00168558057520321	0.00754951617970665	0.00313407593176185	0.00754951617970665	SOD2
ENSG00000120913	0.000137899548045797	0.0181166545937203	-0.108565682424395	0.0284806849841967	6.7991816450508	0.403134667211969	0.00222421197977476	0.00507613277474666	0.00334944550109298	0.00507613277474666	PDLIM2
ENSG00000123136	0.000139599837112931	0.0181166545937203	-0.0761034519246154	0.0199805528664156	7.73878651492211	0.0909370150048599	0.000494088243604681	0.00223089296242324	0.00309891419202399	0.00309891419202399	DDX39A
ENSG00000185658	0.000140619431206605	0.0181166545937203	0.103472553736451	0.0271790078424658	6.39123124735324	0.0704138842610927	0.00297735457259876	0.00264842100978006	0.00367093163310857	0.00367093163310857	BRWD1
ENSG00000186185	0.000137245986081347	0.0181166545937203	-0.0805978360739405	0.0211372036158742	7.47332733866937	0.0372826519387391	0.000899400530965554	0.00248838785700694	0.00312163185932478	0.00312163185932478	KIF18B
ENSG00000188811	0.000137732472009369	0.0181166545937203	0.0989337467798304	0.0259518421377598	7.45828453815596	0.339208357246554	0.00293775284405503	0.00071375974975762	0.00312373014903382	0.00312373014903382	NHLRC3
ENSG00000137460	0.000144252004616162	0.0184394632775754	-0.146480532006438	0.0385397836710402	6.08906922198767	2.15392289648771	0.0079075518793657	0.0054602824493295	0.00406931334436088	0.0054602824493295	FHDC1
ENSG00000163001	0.000145710506508141	0.018481514011521	0.095580304857381	0.0251641788903328	7.06147113270522	0.111015075268895	0.00233518290478371	0.00336394018823833	0.00323707441056791	0.00336394018823833	CFAP36
ENSG00000163738	0.000148116665035562	0.0185021331561038	0.161010714946786	0.0424359443789143	5.58643518162216	1.00110411011145	0.011026969464083	0.00383854841655033	0.00518031491388973	0.00518031491388973	MTHFD2L
ENSG00000181104	0.000148134668344309	0.0185021331561038	-0.154953751428271	0.0408398972061065	7.00842371253769	1.91663543725836	0.00159747930139038	0.0134135955328578	0.00325817285202045	0.0134135955328578	F2R
ENSG00000134222	0.000156277800692814	0.0193713437495139	-0.0797252859064989	0.0210864614276945	7.71347388919233	0.128453006827199	0.000901456785182123	0.00300200466924835	0.0031002929146927	0.0031002929146927	PSRC1
