ens_gene	pval	qval	b	se_b	mean_obs	var_obs	sigma_q_sq	sigma_sq	smooth_sigma_sq	smooth_sigma_sq_pmax	ext_gene
ENSMUSG00000006442	1.89551220796612e-07	0.000104306245779959	-0.299079251865425	0.0574125261734338	7.49822146331252	0.219593983927373	0.000389199936195195	0.00455509730622764	0.00377390634589973	0.00455509730622764	SRM
ENSMUSG00000015090	2.41787389187394e-07	0.000126782870162396	0.484460492585985	0.0938158067913908	8.65215973524223	0.270782360032565	0.000225765256203111	0.0129763431496762	0.00399914069278203	0.0129763431496762	PTGDS
ENSMUSG00000030074	2.48828777668438e-07	0.000126782870162396	-0.37307452419161	0.0723211560791616	7.1251557875775	0.131795613594936	0.00174054075385206	0.00610498367108762	0.00391777693737273	0.00610498367108762	GXYLT2
ENSMUSG00000063011	2.9298455069853e-07	0.00014394958799856	-0.302625021437373	0.0590153355630957	6.76090128299781	0.206549688798315	0.00106210588351536	0.000183797426045162	0.00416210886392182	0.00416210886392182	MSLN
ENSMUSG00000058135	3.52248637979886e-07	0.000167099465954803	0.474707197257046	0.0932058744426537	6.8000776356321	0.0671559580233667	0.00085438228254484	0.0121766202633847	0.0041352563572387	0.0121766202633847	GSTM1
ENSMUSG00000018567	4.05116574797526e-07	0.000185772957316319	0.333153674191908	0.0657556885541295	8.00644220012442	0.0676621691057532	0.00043387160079408	0.00605184426504743	0.0037656387852493	0.00605184426504743	GABARAP
ENSMUSG00000006930	4.38334042569558e-07	0.000188442544488419	0.403737639536814	0.0799241704070822	5.46878466132145	0.160422093091719	0.00294484916868306	0.00663696035420742	0.00615743531039937	0.00663696035420742	HAP1
ENSMUSG00000052485	4.29113731060291e-07	0.000188442544488419	-0.491805125514532	0.0972799126968226	5.01098334856359	0.115634644195357	0.00639498894839393	-0.000946138340844611	0.00780008317305821	0.00780008317305821	TMEM171
ENSMUSG00000053469	4.72679251482962e-07	0.00019704995341367	-0.62675389120783	0.12442793993583	6.01911100114678	0.166337649704426	0.00384614419221081	0.0193773241628009	0.00493955864152541	0.0193773241628009	TG
ENSMUSG00000032366	5.26203553973423e-07	0.000212911243882717	-0.270833382548125	0.053988478203843	8.94902809734996	0.0470762811702596	0.000167376209944849	0.000664862340908287	0.0042047574582054	0.0042047574582054	TPM1
ENSMUSG00000040466	5.81037760581527e-07	0.000228381042066288	0.337484626741351	0.0675318321216307	6.71485031197039	0.0471304509434954	0.00135786473877002	0.00548295778578615	0.00419357030349852	0.00548295778578615	BLVRB
ENSMUSG00000028698	8.26624435087665e-07	0.000315885343152806	0.362554851143668	0.0735558411533761	6.89812657786411	0.137671389101913	0.00127542922508265	0.00684026342658839	0.00406535549922492	0.00684026342658839	PIK3R3
ENSMUSG00000021306	8.74145387455304e-07	0.000325016705276287	0.293795767140111	0.0597383710507438	8.94754536699862	0.114965351924603	0.00114944579886704	0.00316293091452135	0.00420356366482747	0.00420356366482747	GPR137B
ENSMUSG00000028961	9.69222208721328e-07	0.000350883945404719	0.314560641046104	0.064225060867192	7.4372345930488	0.23899883688075	0.000221472561307219	0.00596581510378455	0.00378703392510676	0.00596581510378455	PGD
ENSMUSG00000021595	1.10672992158975e-06	0.000390391885418209	-0.2731473831462	0.0560688212935107	6.87868660319462	0.0914112822206514	0.000636059808053656	0.00194956044089546	0.0040795092738118	0.0040795092738118	NSUN2
ENSMUSG00000070348	1.17223112435689e-06	0.000403159589444443	-0.290740583059051	0.0598197867866606	8.19235567340161	0.13434512044447	0.0003449215891943	0.00502268874760801	0.00380437060280095	0.00502268874760801	CCND1
ENSMUSG00000002831	1.38041609059172e-06	0.000463180101421225	1.51170075425456	0.313123395643901	3.3474814817994	2.58628572783824	0.120713318589854	-0.0323552034618319	0.026356072759496	0.026356072759496	PLIN4
ENSMUSG00000043424	1.51638536582221e-06	0.000496688416133718	-0.264159128817104	0.0549294249850655	7.44614519572563	0.0256428797088293	0.000741027308599946	0.000146325300169388	0.00378483528518496	0.00378483528518496	EIF3J2
ENSMUSG00000021266	1.85127289586825e-06	0.000592278168103709	-0.268527727320618	0.0563067279193229	7.7781047015705	0.0346648547043216	0.000356072477657776	0.00439959893581322	0.00374866171652448	0.00439959893581322	WARS
ENSMUSG00000024197	2.00737996226136e-06	0.000602336214010489	0.317165167866038	0.0667339633316993	7.96583612936124	0.0621905011316017	0.000313663312589526	0.00636646948034536	0.00376016165176337	0.00636646948034536	PLIN3
ENSMUSG00000028195	1.99418773421851e-06	0.000602336214010489	-0.37413695542872	0.0786991959508252	6.66313462623677	0.2911586056903	0.00167907198012261	0.00761127318483696	0.00422953056997878	0.00761127318483696	CYR61
ENSMUSG00000050732	2.05784706393058e-06	0.000602336214010489	0.289156655094003	0.0609051031881191	7.33375123771547	0.0348595870558353	0.000551417905477244	0.00501272948605591	0.00381928637846642	0.00501272948605591	VAMP8
ENSMUSG00000103205	2.05784706393058e-06	0.000602336214010489	0.289156655094003	0.0609051031881191	7.33375123771547	0.0348595870558353	0.000551417905477244	0.00501272948605591	0.00381928637846642	0.00501272948605591	VAMP8
ENSMUSG00000003541	2.3784459171284e-06	0.00068167251004032	0.290053053140282	0.061474292964163	6.5798137407457	0.0591060570458457	0.00137746299827328	0.00333376000040148	0.00429117004489232	0.00429117004489232	IER3
ENSMUSG00000028883	2.52830741060624e-06	0.000703749295777529	-0.325857891450736	0.0692455199569729	7.34526176565669	0.128075465182076	0.00209599112430599	0.00509642192686131	0.00381510873751345	0.00509642192686131	SEMA3A
ENSMUSG00000049122	2.55778620257879e-06	0.000703749295777529	-0.644284727387166	0.136980769073677	4.71763778744258	0.323729630769464	0.018854419859255	-5.87871497962876e-05	0.00929117678476893	0.00929117678476893	FRMD3
ENSMUSG00000022887	2.68409375893848e-06	0.000724021134151309	-0.993846589384132	0.211744047950946	5.69679089323179	0.384459569274816	0.00369576922893248	0.0635575435350463	0.0055683766618905	0.0635575435350463	MASP1
ENSMUSG00000017144	2.73972753225329e-06	0.000724815993484779	-0.42007380572705	0.0895789428040858	5.46695088811754	0.0822391901062675	0.00587384883783361	-0.00315897983369306	0.00616273165301289	0.00616273165301289	RND3
ENSMUSG00000071552	3.38046106211746e-06	0.000877452883614148	-0.706903862090519	0.152145488935418	3.92150009511482	0.142164604707227	0.0185885563624354	0.000909013187052794	0.0161338183426605	0.0161338183426605	TIGIT
ENSMUSG00000066621	3.45344335871514e-06	0.000879796671960077	0.251351563347365	0.0541492908985397	7.30101319244084	0.103923448567001	0.000566281645074456	0.00228042730855573	0.00383193691214756	0.00383193691214756	TECPR1
ENSMUSG00000038175	5.12898522215417e-06	0.00125999017323527	0.348575637812754	0.0764513901835103	5.82499602088777	0.0612585778939034	0.00347316930366301	0.00338581990964347	0.00529405328782399	0.00529405328782399	MYLIP
ENSMUSG00000063193	5.05925766276113e-06	0.00125999017323527	0.402050856386076	0.0881243017091415	5.8552044211635	0.175402806816643	0.00641444665650152	0.00146014472686069	0.00523439217108417	0.00523439217108417	CD300LB
ENSMUSG00000005124	7.52282709904286e-06	0.00181564091932513	-0.669663686205114	0.149534150655041	4.72659789316578	0.438284611474658	0.00331054421204292	0.0302301491061437	0.00924056146250923	0.0302301491061437	WISP1
ENSMUSG00000079436	8.83316198678049e-06	0.00209513464572654	1.59742389552837	0.359462233494971	2.66855152141935	1.84519823724487	0.0982064271058882	0.0956132188579013	0.0473950881418954	0.0956132188579013	KCNJ13
ENSMUSG00000028683	9.07128201364433e-06	0.00211514621460517	-0.298186868035658	0.0671863887598845	6.16865608392763	0.0721866338672748	0.00204624456558303	-0.00126038807958062	0.00472477168630846	0.00472477168630846	EIF2B3
ENSMUSG00000028967	9.32154451782925e-06	0.00213727479886295	-0.247106764207403	0.0557508470186392	7.32892910572637	0.088151834858221	0.00084115667095959	0.00305780828572754	0.00382107874398398	0.00382107874398398	ERRFI1
ENSMUSG00000038451	9.85080354242588e-06	0.00222159843169103	0.436478348760232	0.0987413154458251	5.75056784426871	0.124003419855814	0.00380828815233556	0.0108164829116224	0.00544892950789206	0.0108164829116224	SPSB2
ENSMUSG00000037972	1.03010697724301e-05	0.00228567446547292	0.408045082474414	0.0925113861792649	5.66386717601602	0.0589965892277001	0.00243339206456048	0.0104041427946532	0.00564488021673644	0.0104041427946532	SNN
ENSMUSG00000028965	1.11267319187331e-05	0.00242968969850811	0.669658999894186	0.152401932431462	4.13971113486578	0.177808124702721	0.0212060369840413	0.00770617042138727	0.0136334865292245	0.0136334865292245	TNFRSF9
ENSMUSG00000027797	1.22755773710563e-05	0.00254210931941477	0.336444479445215	0.0769431858462883	5.91883254127816	0.112516697274916	0.00376610087560696	0.00305321246230595	0.00511427989665774	0.00511427989665774	DCLK1
ENSMUSG00000054855	1.23807025078716e-05	0.00254210931941477	-0.508719729090894	0.116391229019878	4.42639178258071	0.150279715102505	0.00915168634303965	0.00844027337290245	0.011168690946097	0.011168690946097	RND1
ENSMUSG00000074183	1.19882981739553e-05	0.00254210931941477	0.256736818568191	0.0586451611515113	7.66646883833269	0.172840631997728	0.000669739366506582	0.00448914302322352	0.00375261169000824	0.00448914302322352	GSTA1
ENSMUSG00000078670	1.21273769473132e-05	0.00254210931941477	0.298243313662046	0.0681654554678296	6.01701576367465	0.178128853024761	0.00202682583843625	0.00372733278951749	0.00494296814026873	0.00494296814026873	FAM174B
ENSMUSG00000046798	1.46805186405882e-05	0.00296999845497901	-0.269349337495605	0.0621561789444306	7.06091699054268	0.0274525550193033	0.00183925415817716	0.00388272150731348	0.00395583171328095	0.00395583171328095	CLDN12
ENSMUSG00000022687	1.49428125179466e-05	0.00297925031607813	-0.496550633287272	0.114689277811855	5.79030090887599	0.12829351546296	0.00279717976511172	0.0169332659023956	0.00536480936511571	0.0169332659023956	BOC
ENSMUSG00000023048	1.51783848111407e-05	0.00298298628352661	0.248939182796682	0.0575437755757787	7.00981916062754	0.019956867930135	0.000978606643045233	0.0014371999601923	0.00398832251822815	0.00398832251822815	PRR13
ENSMUSG00000007029	1.59066366476695e-05	0.00305572066618023	-0.249226525570341	0.0577482204205529	7.12176720460746	0.022614783871169	0.00108258342024366	0.0012312125200709	0.00391970202236749	0.00391970202236749	VARS
ENSMUSG00000022836	1.59927228294669e-05	0.00305572066618023	0.264310590936265	0.0612602698336046	6.45219857784709	0.059870813327051	0.00122645553814578	0.00227387382730674	0.0044027754519833	0.0044027754519833	MYLK
ENSMUSG00000026958	1.70845847840134e-05	0.00321962510785852	0.2971266266911	0.0691002107626923	6.16285795426334	0.101110008498352	0.00243003434996683	0.00398245641732891	0.00473222434120591	0.00473222434120591	DPP7
ENSMUSG00000111709	1.898027527553e-05	0.00352853576980361	0.301708253287571	0.0705492728236222	6.46627493513464	0.184994838333942	0.00307674155470529	0.00402525494571789	0.00438905828920753	0.00438905828920753	GM3776
ENSMUSG00000022178	1.95754607799977e-05	0.00359066151933905	-0.347834444451066	0.0814661840025203	6.57773556837177	0.0736729062859637	0.00160512122184561	0.00834998748205314	0.00429279402019069	0.00834998748205314	AJUBA
ENSMUSG00000030189	2.15212091892354e-05	0.00389562203705674	-0.22508093013356	0.0529789879894391	8.61607762694157	0.0365125503953451	0.000231586429407586	0.00135043246439057	0.00397857332317012	0.00397857332317012	YBX3
ENSMUSG00000024486	2.21224375100854e-05	0.00395244640034084	-0.532739738398091	0.125577555195437	5.4521621850691	0.231058554787741	0.00574605122599389	0.0179085323273006	0.00620574696985487	0.0179085323273006	HBEGF
ENSMUSG00000019850	2.28173712016091e-05	0.0040243407130838	-0.589611709433322	0.13921131791322	4.76029230473283	0.302372302997114	0.0200163413740713	0.00527621422927568	0.00905334517863219	0.00905334517863219	TNFAIP3
ENSMUSG00000006345	2.36722040468035e-05	0.00412225963382121	0.6471472907363	0.153094846756384	4.42880537235172	0.118612067150868	0.0124446129386427	0.0227124352163982	0.0111509419276656	0.0227124352163982	GGT1
ENSMUSG00000031383	2.40803677497389e-05	0.00414092023916448	-0.388765967679379	0.092053726583573	5.37919094708703	0.701138484276531	0.00628460828920819	0.00297854463793804	0.00642622457767664	0.00642622457767664	DUSP9
ENSMUSG00000038456	2.52619504611348e-05	0.00429047719128187	0.439352413494438	0.10429863223212	5.91963224702431	0.0883043217511367	0.00283536134278884	0.0134819456854478	0.00511281591170595	0.0134819456854478	DENND2A
ENSMUSG00000028010	2.57886929499844e-05	0.00432652498674311	-0.270864213823286	0.0643721728702084	6.65671352967807	0.104121630323353	0.00198157954524394	0.00146636224600848	0.00423408541480406	0.00423408541480406	GAR1
ENSMUSG00000023960	3.06904202104613e-05	0.00508505377292222	0.357697136088597	0.0858140459507038	6.38129698013654	0.348447816466878	0.00167444952090442	0.00937162620273984	0.00447794370297596	0.00937162620273984	ENPP5
ENSMUSG00000029012	3.10492488860555e-05	0.00508505377292222	-0.277591967993882	0.0666386350874943	6.26046597344067	0.0361190205738596	0.00204782511635869	0.00251826687173964	0.00461323641312765	0.00461323641312765	ORC5
ENSMUSG00000027223	3.23294301375694e-05	0.00523242318120638	0.225935257036602	0.0543583334457719	7.77964294565975	0.0755759264754955	0.000382530781118251	0.00404971184138434	0.0037486635988658	0.00404971184138434	MAPK8IP1
ENSMUSG00000022558	3.27273095846287e-05	0.00523522788320625	0.408171102170032	0.0982690386045811	5.97968211580024	0.0638225305012101	0.00329741520579646	0.0111877907166065	0.00500591809510846	0.0111877907166065	MROH1
ENSMUSG00000102070	3.3250384390313e-05	0.00525776480525903	0.643237828856891	0.154997801772177	10.2053811239475	0.114444927074209	0.00949053709161438	0.026545940739696	0.00595990862674005	0.026545940739696	GM28661
ENSMUSG00000019810	3.47040498097771e-05	0.0053643102610461	0.261332058273056	0.0631210126682611	6.64786468750938	0.0964070051363716	0.00173598812419389	0.00303269263340857	0.00424040523620628	0.00424040523620628	FUCA2
ENSMUSG00000040128	3.45203935829696e-05	0.0053643102610461	0.342410057537139	0.0826799374709836	5.30450087126801	0.0792098182941169	0.00358672908322736	0.00594395732501747	0.00666722900708127	0.00666722900708127	PNRC1
ENSMUSG00000038155	3.64246305109371e-05	0.00550652353779079	0.385428982984661	0.0933454112079732	6.18021769179861	0.0951704192447017	0.00195356440894467	0.0111164842814337	0.0047100769682297	0.0111164842814337	GSTP2
ENSMUSG00000097808	3.64246305109371e-05	0.00550652353779079	0.385428982984661	0.0933454112079732	6.18021769179861	0.0951704192447017	0.00195356440894467	0.0111164842814337	0.0047100769682297	0.0111164842814337	GSTP2
ENSMUSG00000026202	3.87638907481167e-05	0.00579646570675915	0.285844196237858	0.0694685788613541	6.51521280673475	0.0807005294852061	0.00153816326654441	0.00570066190697986	0.00434433393294301	0.00570066190697986	TUBA4A
ENSMUSG00000025586	4.34355403594558e-05	0.00642519063145197	0.404498662645429	0.0989380901160368	5.21711944335106	0.471275171185858	0.00771192150099486	0.00267018830908613	0.00697119701271868	0.00697119701271868	CPEB1
ENSMUSG00000045374	4.42593625728336e-05	0.00647740479696246	0.35360134515815	0.0865812589818093	6.00778737862825	0.0611193548079163	0.00460053924826511	0.00664393236204758	0.00495814191378587	0.00664393236204758	WDR81
ENSMUSG00000003849	4.62635229146646e-05	0.00669944510249517	0.671856410380397	0.164923610199545	5.13686985294682	0.246107634254483	0.00723504126540264	0.0335646545364747	0.00727376336553098	0.0335646545364747	NQO1
ENSMUSG00000006740	4.7932166969214e-05	0.00686877938536955	-0.234752808113172	0.0577428436563063	7.46620832154559	0.020888960164057	0.00122111780684084	0.00104447594517173	0.00378023618343412	0.00378023618343412	KIF5B
ENSMUSG00000064264	4.844310834703e-05	0.00687043135598033	-0.300846207259222	0.0740450813276535	5.75479940731521	0.0348681703470264	0.00278420280807027	0.00442703638650769	0.00543980829515796	0.00543980829515796	ZFP428
ENSMUSG00000042628	4.94916154950215e-05	0.00687733489257586	0.42071811529062	0.103675843457826	5.95834424331798	0.139805438974196	0.00864106468876363	0.00748195608627394	0.00504323138398675	0.00748195608627394	ZFYVE1
ENSMUSG00000045211	4.9232112739365e-05	0.00687733489257586	0.373034123755289	0.0918974663151488	5.88904136652135	0.249422388330747	0.0074981061321705	0.00397077841442218	0.00516961034054535	0.00516961034054535	NUDT18
ENSMUSG00000002984	5.17903391507535e-05	0.00712479695696916	-0.215250921466547	0.0531825557439672	7.42092494281121	0.0730311400364002	0.000451273293794978	0.000804729481816248	0.00379130305939529	0.00379130305939529	TOMM40
ENSMUSG00000026879	5.3236277562258e-05	0.00725120267746518	0.274252595578383	0.0678684331597127	7.09929409992936	0.108400315450352	0.000550649284184405	0.00635853704514718	0.00393270558043192	0.00635853704514718	GSN
ENSMUSG00000039155	5.45610458149102e-05	0.00735878732623255	-0.4793397934833	0.118790263669835	7.04615091982006	0.220766303020241	0.00865730070290135	0.012509389411222	0.00396502713978391	0.012509389411222	CDH26
ENSMUSG00000063558	5.79742957666358e-05	0.00774322705690882	0.337425068233181	0.0839176339147279	6.3379942089773	0.0294410847721503	0.00243298429582254	0.00813026962694688	0.00452561825909705	0.00813026962694688	AOX1
ENSMUSG00000074063	5.86559721962873e-05	0.00775894432215697	0.404573082406332	0.100686317191687	5.03492073370161	0.486598265900052	0.00751187382851885	0.00201634288679522	0.00769472787591866	0.00769472787591866	OSGIN1
ENSMUSG00000001506	6.27631728916098e-05	0.00794134549435039	-0.482869536531529	0.120651816672321	3.90460292129329	0.270626326096406	0.00547857730201584	0.0121030659442531	0.0163567139974812	0.0163567139974812	COL1A1
ENSMUSG00000023150	6.28687185126052e-05	0.00794134549435039	-0.208769913048277	0.0521693109193581	8.2834610893566	0.0207224275095572	0.000250845206613757	0.00309309062280147	0.00383161029608723	0.00383161029608723	IVNS1ABP
ENSMUSG00000032418	6.17565120893785e-05	0.00794134549435039	0.228049044288255	0.0569269177170739	7.61086309357269	0.0269786829873811	0.00110341260338075	0.00193272763221524	0.003757598337769	0.003757598337769	ME1
ENSMUSG00000046807	6.29211789550187e-05	0.00794134549435039	0.386314475225245	0.0965405093575265	4.84589733357725	0.127285722882961	0.00538185934329895	0.00490982878474808	0.00859824557721704	0.00859824557721704	LRRC75B
ENSMUSG00000048007	6.28020154897305e-05	0.00794134549435039	-0.295643731973996	0.0738734896471446	7.055727072032	0.097292052260202	0.00160820601321342	0.00657773269575675	0.00395904528460926	0.00657773269575675	TIMM8A1
ENSMUSG00000066357	6.40885416042309e-05	0.00801514606226731	0.302981438467595	0.0757978858351139	7.89528712663012	0.0470131455186645	0.000413948769532427	0.00820403047607702	0.00375317547041586	0.00820403047607702	WDR6
ENSMUSG00000035828	6.77356592925791e-05	0.00839495013412622	-0.336329844363064	0.0844179716729767	6.44063897387418	0.0742801230831737	0.00324650576373893	0.0074430851483303	0.00441435352199165	0.0074430851483303	PIM3
ENSMUSG00000022415	7.08953160471513e-05	0.00870809698982733	0.212694029175046	0.0535313521173689	7.71910764377993	0.0835192163547114	0.000548664917501921	0.00126647275756736	0.00374974357176868	0.00374974357176868	SYNGR1
ENSMUSG00000024841	7.23062128830922e-05	0.00880280151002389	-0.217876140030295	0.0549004603541897	7.25366486766403	0.0148453563902352	0.000668913880087225	0.00207690934344955	0.00385217694056571	0.00385217694056571	EIF1AD
ENSMUSG00000016534	7.39320632006801e-05	0.00884420342131961	0.215591245307997	0.0543974021827933	8.49918734766079	0.0243271578069573	0.00024796190929714	0.00419065413705771	0.00391826092647042	0.00419065413705771	LAMP2
ENSMUSG00000019102	7.35030695257483e-05	0.00884420342131961	0.510609978300445	0.128790614193683	6.59494124288054	0.440430542078319	0.00144536458988975	0.0234351688666895	0.00427949660672785	0.0234351688666895	ALDH3A1
ENSMUSG00000095567	7.57225455764897e-05	0.00898030223703248	-0.214503627034799	0.0542011206480882	7.94015320750821	0.11289019602791	0.000388674034777558	0.00401796818448536	0.00375724687235597	0.00401796818448536	NOC2L
ENSMUSG00000025403	7.8084511899597e-05	0.0091812703436133	-0.200982019376539	0.0508788922946024	8.00438275945626	0.0253048138830471	0.000117657164027566	0.003400474234478	0.00376533535766107	0.00376533535766107	SHMT2
ENSMUSG00000061024	7.9710066916722e-05	0.00929297788621479	-0.241599531709577	0.0612377666544128	7.37362719142286	0.0522971887842534	0.000694327727018227	0.00493076837021225	0.00380543003459787	0.00493076837021225	RRS1
ENSMUSG00000046865	8.12372050750949e-05	0.00939143050603428	-0.205570241532887	0.0521656475112047	7.4610095278001	0.0925170640296159	0.000300501344636835	0.000601516405163577	0.00378138082575806	0.00378138082575806	FBL
ENSMUSG00000026020	8.42409979007409e-05	0.00965752840100411	-0.261958093499769	0.0666220474399797	8.00507591832909	0.0700072963657522	0.000494404358725772	0.00616334144891659	0.00376543717812079	0.00616334144891659	NOP58
ENSMUSG00000035407	8.7393807962487e-05	0.00993617038132176	-0.533668394069279	0.136030118918181	4.49718685660502	0.42348731569082	0.0170911249610407	0.00817577910776071	0.0106651649183009	0.0106651649183009	KANK4
ENSMUSG00000016756	9.33370693028596e-05	0.0102059449156337	-0.263645480035359	0.0674752767793238	5.57244311717091	0.226669298615581	0.000957420465085334	0.00535288357216014	0.0058719489995842	0.0058719489995842	CMAH
ENSMUSG00000025980	9.37694825009535e-05	0.0102059449156337	-0.210590615165219	0.0539122634855038	9.07754020174154	0.087840876938637	4.48993958769156e-05	0.00176850349593908	0.00431489883531866	0.00431489883531866	HSPD1
ENSMUSG00000027615	9.42178530410325e-05	0.0102059449156337	0.235366299005735	0.0602727615418191	7.14855545177748	0.111241980648058	0.00154446427177059	-0.000167518478828587	0.0039047444040449	0.0039047444040449	HPS3
ENSMUSG00000031812	9.2290907568282e-05	0.0102059449156337	0.279749772486931	0.0715470067080654	8.35589697342449	0.0411190833103704	0.00108830381487745	0.00659015743844849	0.00385720069878062	0.00659015743844849	MAP1LC3B
ENSMUSG00000032120	9.38503374891075e-05	0.0102059449156337	0.35749476182182	0.0915253512731861	5.7750867239657	0.0710870641081819	0.00716871445305398	-0.00119312428099225	0.0053966204354662	0.0053966204354662	C2CD2L
ENSMUSG00000067150	9.33690441440355e-05	0.0102059449156337	-0.204109673776434	0.0522392742905541	7.92779403062449	0.0316684954438657	0.000337416832707255	0.0031342946313791	0.00375599583489837	0.00375599583489837	XPO5
ENSMUSG00000026821	0.000100819539946872	0.0108357375863212	0.43959576213175	0.113046986951687	4.4614522993007	0.0572104348221552	0.00825445012634066	-0.000463046317706699	0.0109149817619417	0.0109149817619417	RALGDS
