"gene_id","symbol","DMSO","G007LK","WNT","WNT_G007LK"
"ENSMUSG00000031987","EGLN1",32.6149056213057,32.9487375037597,31.8023548338344,31.1541686111843
"ENSMUSG00000031988","VPS26B",22.5260580167775,21.8602373990071,22.0752648438429,21.8463980306492
"ENSMUSG00000031990","JAM3",11.6911181501957,11.5183813648951,9.58441216404008,10.4539145103081
"ENSMUSG00000031991","SPATA19",0,0,0.144204126757229,0
"ENSMUSG00000031993","SNX19",17.1296032073446,17.3196641888933,17.2170890619667,13.5451372578745
"ENSMUSG00000031994","ADAMTS8",0,0,0.0318791446388313,0
"ENSMUSG00000031995","ST14",0.143725809120044,0.219698603088134,0.176277490521507,0.29602813596784
"ENSMUSG00000031996","APLP2",154.205449782611,169.558151656301,122.12795533089,112.473553287926
"ENSMUSG00000031997","TRPC6",0.101615751388491,0.132479537581808,0.152651430634998,0.221448789994559
"ENSMUSG00000031998","1700128F08RIK",0.0975237208411882,0.187050438454843,0.17714260935866,0.0798921232295905
"ENSMUSG00000032000","BIRC3",1.8090230080188,2.24911373043088,2.21681916788194,2.35740853537022
"ENSMUSG00000032002","DCUN1D5",87.1284504173175,82.4184808580535,89.330671739316,89.2003774777891
"ENSMUSG00000032006","PDGFD",0.0245936499820031,0.0241159362037448,0,0.00665425460669134
"ENSMUSG00000032009","SESN3",9.19711726715899,11.9957225667565,9.73746685999138,12.585097168632
"ENSMUSG00000032010","USP2",7.82613016096214,7.37014658934945,5.68521326478845,8.19750973641013
"ENSMUSG00000032011","THY1",0.529733469880132,0.466088385023498,0.581300191599995,0.746031461184621
"ENSMUSG00000032012","NECTIN1",0.532096097367175,0.597517130877091,0.42691549791132,0.623419175320367
"ENSMUSG00000032013","TRIM29",0.0231002282907344,0.0763539728036902,0.0298955746194826,0.0390016700546825
"ENSMUSG00000032014","OAF",61.544378537848,58.1258789785386,60.2573280164983,51.9106468610865
"ENSMUSG00000032015","POU2F3",0.011115999110829,0,0,0.018908941294716
"ENSMUSG00000032017","GRIK4",0.558952007737156,0.753894846699677,0.657706567533939,0.544562279326969
"ENSMUSG00000032018","SC5D",41.5334246715939,48.0597488321386,48.6653993198526,57.6945831566202
"ENSMUSG00000032020","UBASH3B",7.90788200832541,10.7981007138491,7.74072120742062,8.49662061457481
"ENSMUSG00000032021","CRTAM",0.00307353396253956,0.0120451066699572,0,0.0152501546905578
"ENSMUSG00000032023","JHY",0,0,0,0
"ENSMUSG00000032024","CLMP",0.863640902808668,0.668312601595727,1.08622383091215,0.797767600135108
"ENSMUSG00000032026","REXO2",193.516026604508,195.896818295158,193.787466459543,212.925498880027
"ENSMUSG00000032028","NXPE2",0,0.056394880538692,0,0.0550912550277459
"ENSMUSG00000032030","CUL5",26.4092913373511,24.3104429370194,26.6771503634562,28.8317901147208
"ENSMUSG00000032033","BARX2",0,0,0,0
"ENSMUSG00000032034","KCNJ5",0.00987692208804732,0.00961665605832204,0,0
"ENSMUSG00000032035","ETS1",140.142177361207,146.654029540528,108.007604784443,120.531643980059
"ENSMUSG00000032036","KIRREL3",0.113532048261521,0.0876110082225796,0.088684323778395,0.0598357760948587
"ENSMUSG00000032038","ST3GAL4",49.1065425535011,43.5165270568268,72.2803493288643,50.4651290529676
"ENSMUSG00000032040","DCPS",85.7511353435519,79.0747095810335,74.1264272228963,73.5547011867945
"ENSMUSG00000032041","TIRAP",9.85880009083444,8.97782776556619,9.00375998803232,8.80635684545402
"ENSMUSG00000032042","SRPR",92.0302287414397,90.3826611192699,92.8786468516754,88.5435784760455
"ENSMUSG00000032044","RPUSD4",19.8372595749889,18.2287743169994,19.6549452393495,17.6830557087216
"ENSMUSG00000032046","ABHD12",66.7833142235481,76.9146667313043,79.4578752000468,76.2988368670741
"ENSMUSG00000032047","ACAT1",93.5754556043079,90.6654333365187,92.3222044391251,90.2175583453214
"ENSMUSG00000032050","RDX",92.3027944366966,88.5269378883552,104.159579695988,98.5240345244731
"ENSMUSG00000032051","FDX1",37.6267168443418,39.5312681193063,41.2161899943053,46.5315631576932
"ENSMUSG00000032053","POU2AF1",0,0,0,0
"ENSMUSG00000032056","BTG4",0.147845799915551,0.170467349865517,0.61095996938016,0.290466031740841
"ENSMUSG00000032057","4833427G06RIK",0.579804176151704,0.68794023386591,0.454644747713418,0.771877976663695
"ENSMUSG00000032058","PPP2R1B",30.0689316668359,29.2125680818852,31.0232969202394,30.1612843887632
"ENSMUSG00000032059","ALG9",25.6869618781485,25.4714643333855,23.7701221019816,21.481447484538
"ENSMUSG00000032060","CRYAB",333.775629943864,372.656862991921,304.471730897209,334.522878017136
"ENSMUSG00000032062","2310030G06RIK",3.65837881500577,4.03394217513993,3.01422366594811,4.35871980248659
"ENSMUSG00000032064","DIXDC1",10.2763301457665,11.5692377613489,9.04337097398324,10.5980750696079
"ENSMUSG00000032065","TEX12",0.0312188122160435,0.0608105140125867,0,0.0756148525968593
"ENSMUSG00000032066","BCO2",0.36657808192407,0.604186666940891,0.5527288583755,0.58841527535433
"ENSMUSG00000032067","PTS",35.0473611471697,36.729340764161,34.5763257239093,43.6300986610625
"ENSMUSG00000032068","PLET1",0.264750499559249,0.201096086642408,0.245885148235194,0.507395008559044
"ENSMUSG00000032076","CADM1",78.7336602255064,82.6058488678916,56.0576402491519,62.3791123869813
"ENSMUSG00000032077","BUD13",13.7063229266507,13.4777028598064,16.9427937029018,13.1638710458892
"ENSMUSG00000032078","ZPR1",53.542922504345,47.8437427055604,56.0602117068677,47.2116416920572
"ENSMUSG00000032079","APOA5",0.214659681112568,0.142299914482972,0.341740852157836,0.35109507976034
"ENSMUSG00000032080","APOA4",0,0.0136665020683203,0,0.0108342013873052
"ENSMUSG00000032081","APOC3",0,0,0,0
"ENSMUSG00000032083","APOA1",0.243203667229451,0.236181053594273,0.336625194646954,0.389966593246411
"ENSMUSG00000032085","TAGLN",2.13099105716305,1.30528285366762,1.66739324626964,1.98232433103068
"ENSMUSG00000032086","BACE1",17.9150557132482,18.4572530584476,22.1299991643358,17.9842678104136
"ENSMUSG00000032087","DSCAML1",0,0,0,0
"ENSMUSG00000032089","IL10RA",0,0,0,0
"ENSMUSG00000032091","TMPRSS4",0,0,0,0
"ENSMUSG00000032092","MPZL2",0.0298193924667964,0.0348011332892935,0.0771077660525435,0.066655388575829
"ENSMUSG00000032093","CD3E",0,0.0189836390451945,0.00979365710892553,0
"ENSMUSG00000032094","CD3D",0.0385157751650909,0.0364393829132989,0.0167935354216899,0.0179457616902969
"ENSMUSG00000032096","ARCN1",90.5421479608668,86.3802297536115,92.1944408567508,95.6192648343913
"ENSMUSG00000032097","DDX6",53.965451205684,55.8974302933062,51.8812856358268,54.349609766398
"ENSMUSG00000032098","TREH",0,0.031666906808661,0,0
"ENSMUSG00000032099","PATE4",0,0.0204599766897005,0.070440507804828,0.0390965996773288
"ENSMUSG00000032101","DDX25",1.42526837508162,1.53402203912072,1.86567543349386,2.07816720180294
"ENSMUSG00000032103","PUS3",13.5362909403983,11.6818301030865,13.466796262816,13.6371595341643
"ENSMUSG00000032105","PDZD3",0.176706719925346,0.0407798479436368,0.0115003646681701,0.138469807075597
"ENSMUSG00000032108","D730048I06RIK",0,0,0,0
"ENSMUSG00000032109","NLRX1",3.66920784107408,3.93983565578744,3.52515542956741,3.20686965672983
"ENSMUSG00000032110","ACRV1",0.0143791012429947,0.0146348135490778,0.0766575667332262,0.00579385563530721
"ENSMUSG00000032112","TRAPPC4",78.8209080457733,78.5089926707241,75.7750408964684,83.0183710356807
"ENSMUSG00000032113","CHEK1",39.491488198521,37.4535899387043,33.9660814672849,35.1750404684023
"ENSMUSG00000032114","SLC37A4",16.019075001203,15.7825247855277,15.6673984644863,15.6108924945457
"ENSMUSG00000032115","HYOU1",68.9350016997554,63.4740843087672,77.5704039097097,66.480084378863
"ENSMUSG00000032116","STT3A",243.166772928708,217.935038856659,243.626286227058,219.387576140025
"ENSMUSG00000032118","FEZ1",56.9588899860861,59.6516827767326,69.1184060747087,71.5865414824154
"ENSMUSG00000032119","HINFP",9.74123310603087,9.20797561526572,8.8462410301395,9.60639032235416
"ENSMUSG00000032120","C2CD2L",35.2377801805422,49.9659375533399,31.4014784922104,37.9551903431301
"ENSMUSG00000032121","TMEM218",5.34121580780673,6.67323835056726,6.3771391217511,7.59146550590338
"ENSMUSG00000032122","SLC37A2",6.83635797701986,7.38275606853955,7.15800631712821,6.32576328914098
"ENSMUSG00000032123","DPAGT1",29.2646611603076,29.1032930416995,27.2146122038586,26.7731444532231
"ENSMUSG00000032125","ROBO4",0.0116318244939544,0,0,0
"ENSMUSG00000032126","HMBS",48.5469722349969,53.5496901291677,50.817433292465,62.582564790546
"ENSMUSG00000032127","VPS11",27.474336837572,32.8490043781186,31.463075182833,32.96484247538
"ENSMUSG00000032128","ROBO3",0.116497321003708,0.133638274659979,0.127431292404048,0.202510347771086
"ENSMUSG00000032131","ABCG4",0.535176292065024,0.369400102629168,0.348381025897197,0.496904117314748
"ENSMUSG00000032135","MCAM",42.5700538935971,28.868672108752,20.7067190643254,14.6798711479252
"ENSMUSG00000032171","PIN1",31.3959501812594,27.826122388195,32.3042245830435,31.5179267815803
"ENSMUSG00000032172","OLFM2",0.517442738862008,0.536183294446642,0.48597050569493,0.339840721375388
"ENSMUSG00000032174","ICAM5",0.419680546993975,0.492762148762909,0.46980399370812,0.434280841234235
"ENSMUSG00000032175","TYK2",11.1473027917541,13.3231715361856,11.0221122964476,11.9842132437986
"ENSMUSG00000032177","PDE4A",7.19890135898703,6.32666477095614,6.05705887614846,5.63570222860007
"ENSMUSG00000032178","ILF3",77.9068681798748,72.7696153029723,74.5696749634227,67.6713479539026
"ENSMUSG00000032179","BMP5",0.00368842937373245,0.00585939679994364,0.0101863492832513,0.00492787957524655
"ENSMUSG00000032180","TMED1",40.7832251532552,40.5445663277087,39.924412951756,39.8757459855227
"ENSMUSG00000032181","SCG3",0,0,0,0
"ENSMUSG00000032182","YIPF2",10.1060974168992,10.1026691766852,8.86520508612158,9.79500528993983
"ENSMUSG00000032184","LYSMD2",0.303361225341832,0.137742429743537,0.0721991172712856,0.0854026324644194
"ENSMUSG00000032185","CARM1",47.1570626773442,39.2641415143151,45.3000056761403,39.2083371986164
"ENSMUSG00000032186","TMOD2",0.0530903664016046,0.0689381046526727,0.0429201495169782,0.018332050869813
"ENSMUSG00000032187","SMARCA4",77.0816074364463,76.6781117597339,76.4888633925905,68.1708403197967
"ENSMUSG00000032191","BCL2L10",0.0217389431341348,0,0.0368841254470871,0.0168488850264548
"ENSMUSG00000032192","GNB5",19.3751672662571,20.6347158944583,24.5112210159642,25.2540992707004
"ENSMUSG00000032193","LDLR",49.2169192594184,51.3368836109987,45.2889425587157,47.7831590800256
"ENSMUSG00000032194","KANK2",23.5424391819353,24.8187208653504,23.0880934089752,21.5441030964542
"ENSMUSG00000032198","DOCK6",8.49807480545299,9.81793149571854,6.22087254546724,8.90357540495961
"ENSMUSG00000032199","POLR2M",142.510142906131,130.833305617175,141.334014643827,138.922623765145
"ENSMUSG00000032202","RAB27A",97.8896992911017,110.274042132141,149.727916998639,153.156761167576
"ENSMUSG00000032204","AQP9",0.0211863953083949,0.0120875480594918,0.0336996678283493,0
"ENSMUSG00000032207","LIPC",0.415464956016055,0.221512940203598,0.218274195153025,0.362668798185935
"ENSMUSG00000032212","SLTM",43.0696318683824,40.0693861000263,40.0656435535186,36.9090768270638
"ENSMUSG00000032215","RSL24D1",67.0159154118506,59.4914524769785,67.6314099208999,63.2539751103005
"ENSMUSG00000032216","NEDD4",392.425979877396,410.62136625176,345.905893899639,339.991474211835
"ENSMUSG00000032217","RNF111",12.5917437539414,12.7927107149744,12.7783517164178,11.9058602818013
"ENSMUSG00000032218","CCNB2",102.503153870723,104.820896991128,98.4269129213194,100.296564319963
"ENSMUSG00000032220","MYO1E",12.8968678638672,14.4437668275638,14.0574395078642,13.2505463019011
"ENSMUSG00000032221","MNS1",19.7901963704179,19.8003122596795,19.2147205412049,19.4085978006857
"ENSMUSG00000032224","FAM81A",1.75930749297001,1.59901235756316,1.3506448803428,1.67530022845359
"ENSMUSG00000032226","GCNT3",0.929130531487624,0.669820755010969,1.26560780043043,0.841938810974489
"ENSMUSG00000032228","TCF12",90.1788532895278,99.5210500004307,98.2857572589962,97.0100880645322
"ENSMUSG00000032231","ANXA2",1060.65140805625,981.023998644146,1121.90344681713,1039.94244512893
"ENSMUSG00000032232","CGNL1",10.3269534581782,10.6302199978771,10.0326086469044,9.11085551378589
"ENSMUSG00000032235","ICE2",9.66589463919235,7.34066849422872,8.18571106776873,8.49736346491892
"ENSMUSG00000032238","RORA",3.27177647962417,3.61497126208937,3.68520558852449,4.49026911417459
"ENSMUSG00000032239","RP9",40.094548218798,37.6014872616311,36.8620772110717,38.1071692888861
"ENSMUSG00000032243","ITGA11",0.0216605873251644,0.0282410716282478,0.0146713483117779,0.0185398574507764
"ENSMUSG00000032244","FEM1B",27.0341267661979,26.2625574385662,26.1139088018694,24.9879145966521
"ENSMUSG00000032245","CLN6",42.9067030911532,46.508807188461,43.7557500922335,38.7176063787649
"ENSMUSG00000032246","CALML4",1.89087271195851,2.87285299865136,2.01196969208972,2.3957189824235
"ENSMUSG00000032249","ANP32A",328.114990383131,339.697985854641,304.269050329966,293.381129599502
"ENSMUSG00000032251","IRAK1BP1",17.5670125861654,16.8413891169295,19.4941750375199,19.777568306221
"ENSMUSG00000032252","GLCE",22.555123188802,19.8782079043829,20.6221085006163,20.5496285307456
"ENSMUSG00000032253","PHIP",12.8579915682894,12.8930077261627,11.4049355221392,11.0749849123979
"ENSMUSG00000032254","KIF23",115.254127651747,116.670826235607,112.728136360095,101.713909580937
"ENSMUSG00000032257","ANKK1",0,0.00888614932997214,0.0118027428548853,0
"ENSMUSG00000032258","LCA5",5.49239493823303,5.96354872686216,6.06828581944652,6.08769988348428
"ENSMUSG00000032259","DRD2",0,0,0,0
"ENSMUSG00000032261","SH3BGRL2",6.52721194390471,5.54600678251945,6.36262492133565,7.23747966784384
"ENSMUSG00000032262","ELOVL4",0.894930580194738,0.818607844519999,1.25046619397807,1.16554101925258
"ENSMUSG00000032263","BCKDHB",20.061866283329,17.9508655363331,20.1383782964291,19.5439273670376
"ENSMUSG00000032264","ZW10",48.5941602493536,47.7732110043364,54.7162574811865,52.3056529921136
"ENSMUSG00000032265","TENT5A",1.05776522952801,1.19749520040116,1.19932043982074,1.25956556848628
"ENSMUSG00000032267","USP28",10.2163448683875,10.122515743249,12.9110742145493,12.3866007400636
"ENSMUSG00000032268","TMPRSS5",0.573158567239199,0.998955225510123,0.470809709790261,0.914432271733401
"ENSMUSG00000032269","HTR3A",0,0,0,0
"ENSMUSG00000032271","NNMT",48.3021108010586,45.3963202207019,45.0255584495613,58.3174869008072
"ENSMUSG00000032274","CYP19A1",0.103835598018363,0.0894443198067624,0.102843842364762,0.056102314137325
"ENSMUSG00000032278","PAQR5",0.102205980084082,0.10265742592969,0.121318687587504,0.254845162527527
"ENSMUSG00000032279","IDH3A",140.130679612862,125.792462151499,145.4474226039,139.926795422371
"ENSMUSG00000032280","TLE3",19.4775790600313,17.1717517629627,20.0828185391154,15.4235187416936
"ENSMUSG00000032281","ACSBG1",10.3521514133177,10.1364470206058,10.958194470605,9.76118927239123
"ENSMUSG00000032285","DNAJA4",0.180624702643902,0.296530033280811,0.338603190575531,0.292236805599655
"ENSMUSG00000032288","IMP3",91.7815873093712,87.5054078582105,78.4343306238176,78.7901044151868
"ENSMUSG00000032289","THSD4",9.9090322232552,9.47261353324105,7.37515110130116,6.91422821067111
"ENSMUSG00000032290","PTPN9",26.4952469673553,25.1094515747329,25.5958807383895,23.3784413511225
"ENSMUSG00000032291","CRABP1",0,0,0,0
"ENSMUSG00000032292","NR2E3",0,0,0,0.0677126848546743
"ENSMUSG00000032293","IREB2",26.9165401940785,26.8214027301846,26.3174393321814,27.26325266444
"ENSMUSG00000032294","PKM",2356.10924576895,2624.84028647968,2489.59294727448,2569.7538790977
"ENSMUSG00000032295","MAN2C1",31.9636990198256,33.258978089354,29.262851316273,32.6414258502886
"ENSMUSG00000032297","CELF6",0.157636841271602,0.32796666797238,0.408074283299589,0.291790364189079
"ENSMUSG00000032298","NEIL1",5.33634760867298,4.8029337817423,4.88374466199453,5.17032483555454
"ENSMUSG00000032299","COMMD4",87.0772287241755,102.131078802303,96.8848677227715,114.220713397736
"ENSMUSG00000032300","1700017B05RIK",20.9011148508939,20.1640259646164,22.0112638828229,18.2697778429224
"ENSMUSG00000032301","PSMA4",237.515805787242,225.18614750762,243.123479526258,263.745173326159
"ENSMUSG00000032303","CHRNA3",0.00825107751226236,0.00923177638420678,0.0282016069042371,0.0350270860977133
"ENSMUSG00000032305","FAM219B",12.8829589797337,11.4942832853948,12.0114934556987,12.7228355942963
"ENSMUSG00000032306","MPI",26.3846307974052,26.6592420949807,27.5079820866759,29.5634158277438
"ENSMUSG00000032307","UBE2Q2",20.6224185616251,20.8475898287575,21.6610252979007,22.4755825331607
"ENSMUSG00000032308","ULK3",11.4115377392022,11.7706406322117,10.691301958844,12.4106949071416
"ENSMUSG00000032309","FBXO22",32.0423682442244,33.502365607615,34.8759725295131,33.9488492720976
"ENSMUSG00000032310","CYP1A2",0.0147212476407761,0,0,0
"ENSMUSG00000032311","NRG4",0.476286329835526,0.312286103357641,0.231177405453778,0.307197504334194
"ENSMUSG00000032312","CSK",115.994982359,109.097051523199,102.670597102623,104.585899840088
"ENSMUSG00000032313","TMEM266",0.237526799664209,0.28636986399145,0.222394992784032,0.220446199128803
"ENSMUSG00000032314","ETFA",140.096211337362,140.820224773275,156.095577025119,165.889380091681
"ENSMUSG00000032315","CYP1A1",0.0851371019964395,0.0925058878400762,0.158189083064847,0.110837827542591
"ENSMUSG00000032316","CLK3",41.9640324611171,42.4025846889731,51.5590004903644,44.8518851735783
"ENSMUSG00000032318","ISL2",0.162236794940506,0.1864696063257,0.132983604028109,0.21041538107599
"ENSMUSG00000032320","RCN2",61.7722612475647,61.0640246788633,64.0733384771119,54.9205286870834
"ENSMUSG00000032322","PSTPIP1",2.74815768784765,3.48750803698085,4.39255623218461,4.31254210929946
"ENSMUSG00000032323","CYP11A1",0.33455585257108,0.231057506250702,0.154763049319798,0.306563818534376
"ENSMUSG00000032324","TSPAN3",118.550269791025,125.352524006095,129.580518073885,118.774721433491
"ENSMUSG00000032327","STRA6",0.108407620945168,0.169804636377305,0.387315475702093,0.0070080437813541
"ENSMUSG00000032328","TMEM30A",66.6159269374553,70.3960665753979,66.8313581056349,70.0877024756696
"ENSMUSG00000032329","HMG20A",20.9908671979688,22.6747410277319,19.2017934851577,21.4032651037153
"ENSMUSG00000032330","COX7A2",445.272262735688,477.976329160218,482.710680443087,568.382964904262
"ENSMUSG00000032332","COL12A1",0.0556230390881796,0.0556281109779566,0.14420644329396,0.0800076853804541
"ENSMUSG00000032333","STOML1",12.285036527747,10.7424435754336,10.0682187879281,9.36312390324408
"ENSMUSG00000032334","LOXL1",0.0516334846760579,0,0.0170926261342675,0.0122090384150453
"ENSMUSG00000032336","NPTN",139.150709150085,150.286962268852,138.419020471226,146.688038111892
"ENSMUSG00000032338","HCN4",0,0,0,0
"ENSMUSG00000032340","NEO1",44.3027218613024,51.6233086898331,41.3186889281241,39.9504466190511
"ENSMUSG00000032342","MTO1",10.4608363272098,9.68989940754231,11.0827259837764,10.1530874640967
"ENSMUSG00000032343","IMPG1",0.00417899685562595,0.00648789098198602,0,0
"ENSMUSG00000032344","MB21D1",6.93126951438318,6.20152914496473,7.03007185549998,7.12275681885364
"ENSMUSG00000032346","OOEP",0.0292123972619272,0.0649409523504161,0.0692986597413988,0.0972147654790556
"ENSMUSG00000032348","GSTA4",21.5735944143053,40.7182902653761,32.8106929076907,55.2601598780531
"ENSMUSG00000032349","ELOVL5",50.1813217547466,54.0750146173655,47.2391201542341,48.6522776020065
"ENSMUSG00000032350","GCLC",27.5438855820747,33.1880258108417,30.5580684118868,33.1378543884655
"ENSMUSG00000032352","LRRC1",9.93783201897207,10.7794511751741,10.2260002773963,12.050060980109
"ENSMUSG00000032353","TMED3",56.8042492387269,61.889782008575,64.8509411289721,65.0098536562106
"ENSMUSG00000032355","MLIP",3.54520563896072,3.71570490778073,4.04835017168941,4.82436466207854
"ENSMUSG00000032356","RASGRF1",0.0354196334538006,0.00409533086153568,0.00857023752335128,0.0243034057288407
"ENSMUSG00000032357","TINAG",0,0.0524747637052932,0.0392526220331746,0.0170941288583409
"ENSMUSG00000032358","FAM83B",0,0,0,0.0128667441687122
"ENSMUSG00000032359","CTSH",3.20563119739358,4.53112689166409,5.2608218394934,7.40640474389566
"ENSMUSG00000032360","HCRTR2",0,0,0,0
"ENSMUSG00000032363","ADAMTS7",0.183587185082348,0.289448200202177,0.215515992466527,0.199629531221207
"ENSMUSG00000032366","TPM1",505.242181332714,386.12374247596,478.487057317972,383.838878709567
"ENSMUSG00000032368","ZIC1",0.62080880712988,0.58314083664561,0.566835563613712,0.563428766587209
"ENSMUSG00000032369","PLSCR1",44.4128568603751,51.9249907763991,52.551289806511,57.3766942478186
"ENSMUSG00000032370","LACTB",24.8528323521753,21.4159254830107,25.8155126335995,21.3596595174202
"ENSMUSG00000032372","PLSCR2",11.6358351060082,10.3841653737567,16.5381958268163,14.2983990425694
"ENSMUSG00000032373","CAR12",2.77411138381372,1.76742501229707,2.31596176324329,1.66504678650634
"ENSMUSG00000032374","PLOD2",41.6145150962058,45.3746821772457,46.935077373637,39.6011945963961
"ENSMUSG00000032375","APH1B",7.49428474661381,6.10573534247803,5.85680908114629,7.1251296049441
"ENSMUSG00000032376","USP3",20.8099821573491,21.2826108876022,20.3504578038163,19.0690183618371
"ENSMUSG00000032377","PLSCR4",2.78895722407834,3.30106745232014,2.30622473802602,3.31402738993297
"ENSMUSG00000032380","DAPK2",0.031261118773954,0,0,0.0111211084153771
"ENSMUSG00000032381","FAM96A",90.2808507613808,86.7138019918282,90.2316415594733,106.690317013093
"ENSMUSG00000032382","SNX1",102.921911494478,109.923223724084,112.306522649261,129.676709034114
"ENSMUSG00000032383","PPIB",448.160923257667,444.324653671183,464.552511712271,478.201997765844
"ENSMUSG00000032384","CSNK1G1",7.44927553410234,7.50480217071052,7.51752307131689,7.99406210390938
"ENSMUSG00000032386","TRIP4",13.5625557964492,13.1328621926975,13.6405301142238,14.4259579731974
"ENSMUSG00000032387","RBPMS2",14.7258191625813,14.8803952899793,15.3739049614893,15.5158732381967
"ENSMUSG00000032388","SPG21",236.140466441564,249.716866954149,337.185568910725,355.556672489089
"ENSMUSG00000032392","PARP16",8.09740434323469,8.86882913944964,6.76297303318016,7.87589803403348
"ENSMUSG00000032393","DPP8",43.2947852912219,42.8866972249933,40.9052889812273,42.631129613411
"ENSMUSG00000032394","IGDCC3",0,0,0,0.0180715489059941
"ENSMUSG00000032396","DIS3L",16.5646018678235,17.7433832224505,16.7616569874091,17.5173529637932
"ENSMUSG00000032397","TIPIN",159.996286073576,154.865665496309,150.33448788148,168.465236437248
"ENSMUSG00000032398","SNAPC5",15.9537201389825,17.8474115473482,14.5480094724458,19.6031692931287
"ENSMUSG00000032399","RPL4",2103.47759483907,2026.38695592758,2127.55218397271,2068.50313741434
"ENSMUSG00000032400","ZWILCH",54.520659252105,51.9460271108478,54.8811964271887,49.311055904891
"ENSMUSG00000032401","LCTL",0.215503013688006,0.485953490866758,0.27385443678518,0.303040056200282
"ENSMUSG00000032402","SMAD3",14.3668378272657,14.3919722113407,16.0911635468895,12.4698731282434
"ENSMUSG00000032403","2300009A05RIK",17.1493963770745,17.7579533921518,16.9926508936704,17.3554591072892
"ENSMUSG00000032405","PIAS1",12.8193042440257,13.1495727558042,13.8804587885482,13.8748876111143
"ENSMUSG00000032407","U2SURP",54.6718746144134,52.5399478947622,52.7732901752737,52.4180395578876
"ENSMUSG00000032409","ATR",8.26496858354818,7.29006126699667,7.25824508347773,7.40203950262758
"ENSMUSG00000032410","XRN1",7.12332139962694,7.61698026882606,6.36535090084874,7.46391554724224
"ENSMUSG00000032411","TFDP2",15.8635799684084,15.6132197169835,13.0221214842445,13.4581457150103
"ENSMUSG00000032412","ATP1B3",149.844803817398,163.359934764529,163.731085875894,163.127629295448
"ENSMUSG00000032413","RASA2",9.7831100245908,10.0104489911234,9.84035949000614,10.2285167020864
"ENSMUSG00000032415","UBE2CBP",2.98467414941815,2.82165752007128,2.85352274638249,2.63038554079178
"ENSMUSG00000032417","RWDD2A",1.76749164601503,1.4463464887036,1.43227653883182,1.36375581113353
"ENSMUSG00000032418","ME1",59.3932974473255,74.844923481939,68.9761317094069,83.3482961010144
"ENSMUSG00000032419","TBX18",0.0128034494237311,0.00479823979806241,0,0.0116164386970813
"ENSMUSG00000032420","NT5E",0.0120555645272113,0.0150580075333546,0,0
"ENSMUSG00000032422","SNX14",17.3161348841483,19.5736365362384,18.0581995140198,19.2258626380759
"ENSMUSG00000032423","SYNCRIP",149.216768288567,138.876161977826,148.533884753281,136.861388189113
"ENSMUSG00000032425","ZFP949",4.68184721443976,5.09788148764572,4.24051095143788,5.28998322166582
"ENSMUSG00000032431","CRTAP",57.7530030162192,50.8830038511569,53.1349715791517,41.7907026586954
"ENSMUSG00000032434","CMTM6",11.8172705041719,12.0843601355829,8.32665640746255,8.97841794147922
"ENSMUSG00000032435","DYNC1LI1",76.2635998179899,72.0259273025715,83.050520367749,73.7322810190754
"ENSMUSG00000032436","CMTM7",55.9833084538,56.138941145971,48.1440064003665,52.9301431947549
"ENSMUSG00000032437","STT3B",79.1908587526737,75.9701994277363,88.3603525706998,72.9440457612248
"ENSMUSG00000032440","TGFBR2",16.0024456527337,15.5056426705488,14.4903816821188,12.2447457860822
"ENSMUSG00000032443","ZCWPW2",0.35905145404326,0.148203396809125,0.168554953191633,0.289199780260189
"ENSMUSG00000032446","EOMES",0.185400885627116,0.258162928042951,0.18960209845981,0.220411198206999
"ENSMUSG00000032449","SLC25A36",25.3640852160265,23.5026967811353,24.2578982100617,26.0842148995098
"ENSMUSG00000032451","TRIM42",0,0,0.0130808782511505,0
"ENSMUSG00000032452","CLSTN2",0.00655836293272823,0.00567105335874078,0,0
"ENSMUSG00000032454","RBP2",7.97429312349046,9.25645417828172,9.17050393804385,11.2550981581397
"ENSMUSG00000032456","NMNAT3",7.03732979505253,6.5782812120231,8.33545638147382,8.89298946619457
"ENSMUSG00000032458","COPB2",91.8328224977639,91.8182943799199,99.3697845732008,96.3650139462429
"ENSMUSG00000032459","MRPS22",49.466126315702,41.5981301313342,50.7692200199172,46.6100737745839
"ENSMUSG00000032462","PIK3CB",9.11626001102818,9.86491294749337,11.6102182755531,11.3776474201345
"ENSMUSG00000032463","FAIM",29.363251854116,29.9995290464929,29.365880856189,29.4830823776329
"ENSMUSG00000032468","ARMC8",18.2663171606267,16.9382623436239,17.1361303183391,17.6704628784849
"ENSMUSG00000032469","DBR1",25.0298938329929,23.0896140203133,24.3004429912017,22.8944497209478
"ENSMUSG00000032470","MRAS",13.906862133002,13.9590149648356,14.2128568962555,14.1342635470832
"ENSMUSG00000032473","CLDN18",0.0818337879875879,0.0425268122685653,0.0464203000651149,0.138041929814866
"ENSMUSG00000032475","NCK1",30.5484052641821,30.8248105769319,31.1947117025661,36.8282953927323
"ENSMUSG00000032477","CDC25A",26.7058966572288,24.6539478131927,28.528703070671,22.6515251792269
"ENSMUSG00000032478","NME6",39.3134999823803,37.3939538868936,44.4736834264027,43.5656899284454
"ENSMUSG00000032479","MAP4",126.27048757369,128.11602216988,139.177943266861,130.301885313701
"ENSMUSG00000032480","DHX30",43.0040774059731,46.6139272055818,43.6084106726687,40.1737714004394
