ens_gene	pval	qval	b	se_b	mean_obs	var_obs	sigma_q_sq	sigma_sq	smooth_sigma_sq	smooth_sigma_sq_pmax	ext_gene
ENSMUSG00000022836	3.11691554608819e-08	2.25681090355449e-05	0.339059624956151	0.0612602698336046	6.45219857784709	0.059870813327051	0.00122645553814578	0.00227387382730675	0.0044027754519833	0.0044027754519833	MYLK
ENSMUSG00000056025	3.11667292916073e-08	2.25681090355449e-05	-0.340061036442767	0.0614410503768541	6.69606035971161	0.356204374145541	0.001455989823777	0.00166390250878859	0.00420651418333969	0.00420651418333969	CLCA3A1
ENSMUSG00000000782	3.48128830688611e-08	2.39460416189161e-05	-0.757720438532687	0.137384458823627	4.5364336463642	0.629236348059885	0.0130439753133148	0.0152677589760765	0.0104003968433118	0.0152677589760765	TCF7
ENSMUSG00000050335	7.63198370331773e-08	4.9996761812639e-05	0.280593808417096	0.0521974837195642	7.90175973637153	0.201388373192201	0.000333183217771765	0.00349001113101596	0.00375368274220949	0.00375368274220949	LGALS3
ENSMUSG00000024197	1.16119503245039e-07	6.9454608962696e-05	0.3536567155982	0.0667339633316993	7.96583612936124	0.0621905011316017	0.000313663312589526	0.00636646948034536	0.00376016165176338	0.00636646948034536	PLIN3
ENSMUSG00000070348	1.15160770547113e-07	6.9454608962696e-05	-0.317105573302636	0.0598197867866606	8.19235567340161	0.13434512044447	0.0003449215891943	0.005022688747608	0.00380437060280095	0.005022688747608	CCND1
ENSMUSG00000019850	1.22799357379253e-07	7.0389614977766e-05	-0.736327520891964	0.13921131791322	4.76029230473283	0.302372302997114	0.0200163413740713	0.00527621422927569	0.00905334517863219	0.00905334517863219	TNFAIP3
ENSMUSG00000001300	1.3056040745385e-07	7.18447810137046e-05	-0.525028158716328	0.0994737449716426	5.65854567703191	0.162863631526816	0.00362683802764152	0.0112157008803836	0.00565749692021872	0.0112157008803836	EFNB2
ENSMUSG00000020029	1.36641624715541e-07	7.22991858158346e-05	-0.279308213803906	0.0530026069035451	7.69082305412095	0.0604604857756617	0.000462853276211453	0.00301274648314203	0.00375106123164614	0.00375106123164614	NUDT4
ENSMUSG00000036528	1.72049881765139e-07	8.76626008682598e-05	-0.332727987038438	0.0636525884172074	6.18917241451999	0.225209110158649	0.00137863686006744	0.00344852053182297	0.00469884115824816	0.00469884115824816	PPFIBP2
ENSMUSG00000024501	2.29874404088155e-07	0.000112942220608598	-0.355713884050884	0.0687582650974024	6.35726419833041	0.0966464184275992	0.00223733907113332	0.00485420945767367	0.00450434358352171	0.00485420945767367	DPYSL3
ENSMUSG00000002831	2.56907916873867e-07	0.000121461611173041	1.61339769567924	0.313123395643901	3.3474814817994	2.58628572783824	0.120713318589854	-0.0323552034618318	0.026356072759496	0.026356072759496	PLIN4
ENSMUSG00000021359	2.737013844853e-07	0.000121461611173041	-0.324920130096866	0.0632052953258418	6.57105989762996	0.0641473245534708	0.00169431849168896	0.00328154470454807	0.00429804554415136	0.00429804554415136	TFAP2A
ENSMUSG00000038175	2.71740159947239e-07	0.000121461611173041	0.393117748403127	0.0764513901835103	5.82499602088777	0.0612585778939034	0.00347316930366301	0.00338581990964346	0.005294053287824	0.005294053287824	MYLIP
ENSMUSG00000053469	3.27468399679069e-07	0.00014078071169953	-0.635442378426569	0.12442793993583	6.01911100114678	0.166337649704426	0.00384614419221081	0.0193773241628009	0.00493955864152541	0.0193773241628009	TG
ENSMUSG00000024063	3.82367849747149e-07	0.00015940104572641	0.262064694591322	0.0516126066632352	7.81049847559294	0.0293505949503993	0.000246767819965746	0.00186386332876068	0.00374902392989501	0.00374902392989501	LBH
ENSMUSG00000048482	4.35206510206993e-07	0.000176092234144635	-0.378703838964025	0.0749481761496394	5.84886733794724	0.0745779971157819	0.00317908155572103	-0.00127014626207551	0.00524676210651503	0.00524676210651503	BDNF
ENSMUSG00000006442	4.62366723903791e-07	0.000181736543449841	-0.289434082063594	0.0574125261734339	7.49822146331252	0.219593983927373	0.000389199936195195	0.00455509730622765	0.00377390634589973	0.00455509730622765	SRM
ENSMUSG00000018102	5.79942293740349e-07	0.000208050022446259	0.573532938876979	0.114757550426588	4.73259126877082	0.0979649593670564	0.0105470400501832	-0.00121565146442608	0.00920690301968303	0.00920690301968303	HIST1H2BC
ENSMUSG00000025340	5.8793350529581e-07	0.000208050022446259	-0.38739299205658	0.0775539936025258	5.50483227176379	0.0919876246808957	0.00296697484235324	0.00160003242888271	0.00605495804319767	0.00605495804319767	RABGEF1
ENSMUSG00000056966	5.5624338536199e-07	0.000208050022446259	0.351941139463012	0.0703063727352951	6.39345729840021	0.085790281075094	0.00178287721392758	0.00563160185686379	0.00446461395624375	0.00563160185686379	GJC3
ENSMUSG00000063193	5.89805253718406e-07	0.000208050022446259	0.440139093158323	0.0881243017091415	5.8552044211635	0.175402806816643	0.00641444665650152	0.00146014472686071	0.00523439217108417	0.00523439217108417	CD300LB
ENSMUSG00000061024	8.34975167068842e-07	0.000287168834334152	-0.301719083861505	0.0612377666544129	7.37362719142286	0.0522971887842534	0.000694327727018227	0.00493076837021225	0.00380543003459787	0.00493076837021225	RRS1
ENSMUSG00000032038	8.59833714018332e-07	0.000288505668384151	-0.363687050294618	0.0739010205874939	5.78840263141289	0.0467713594147554	0.00188919219585239	0.00630284906995741	0.00536875187689312	0.00630284906995741	ST3GAL4
ENSMUSG00000030272	1.05309266110675e-06	0.000329258994064671	0.272653579297316	0.055855052546243	7.15734832007836	0.039721219676334	0.000779713306502753	0.00386235210799454	0.0038999670359126	0.0038999670359126	CAMK1
ENSMUSG00000038602	1.0509420712905e-06	0.000329258994064671	-0.458302270058049	0.0938787749127755	5.80469463814475	0.496341562616169	0.00357524036405312	0.00964459620463222	0.00533515805014215	0.00964459620463222	SLC35F1
ENSMUSG00000047216	1.04439394330493e-06	0.000329258994064671	0.325195156749873	0.0665962662082417	6.51511694590514	0.080609248465289	0.00230817659563938	0.00415186754462634	0.00434441741367912	0.00434441741367912	CDH19
ENSMUSG00000005124	1.2050259566294e-06	0.000368389824118903	-0.725959798693939	0.149534150655041	4.72659789316578	0.438284611474658	0.00331054421204292	0.0302301491061438	0.00924056146250924	0.0302301491061438	WISP1
ENSMUSG00000020325	1.46813155532752e-06	0.000416656340238133	-0.461897605870159	0.0959184256100293	5.01185261396125	0.0537988264816932	0.00600430510761883	0.00700980806685165	0.00779621144964125	0.00779621144964125	FSTL3
ENSMUSG00000024646	1.48405616570971e-06	0.000416656340238133	0.253574445517914	0.0526812622752383	8.53451841881213	0.0377108936162233	0.000227490477000545	0.00312963039481699	0.00393548261536813	0.00393548261536813	CYB5A
ENSMUSG00000032802	1.42108708493282e-06	0.000416656340238133	0.348937930148727	0.0723633720133939	5.49867160315572	0.206409796503069	0.00178243181346394	0.00502449861022072	0.00607225460025932	0.00607225460025932	SRXN1
ENSMUSG00000062991	1.44839397418779e-06	0.000416656340238133	-0.541452171469018	0.112375807699752	4.92381406850745	0.113653533880461	0.0107356975408076	0.00297953779325092	0.00820678569344977	0.00820678569344977	NRG1
ENSMUSG00000042115	1.52917671732155e-06	0.00042073768200385	-0.466143426959182	0.0969640397849137	5.08236430897641	0.0939387761163249	0.00660962246718856	0.000747788623393415	0.00749341504992694	0.00749341504992694	KLHDC8A
ENSMUSG00000026778	1.56344280621983e-06	0.000421731033042473	-0.537221994731591	0.111852486658963	6.75363658872403	0.283395356864402	0.00218450045128367	0.0165819677064065	0.00416706517986638	0.0165819677064065	PRKCQ
ENSMUSG00000040466	1.74647747100591e-06	0.000453326237143931	0.322852393185146	0.0675318321216306	6.71485031197039	0.0471304509434954	0.00135786473877002	0.00548295778578614	0.00419357030349852	0.00548295778578614	BLVRB
ENSMUSG00000090213	1.72043560778001e-06	0.000453326237143931	-0.331456930987841	0.0692879086564113	7.44152942398725	0.0616404770557407	0.000767978918532636	0.00643324251043615	0.00378596231813027	0.00643324251043615	TMEM189
ENSMUSG00000052485	2.00367638987712e-06	0.000510455112880363	-0.462376596328398	0.0972799126968226	5.01098334856359	0.115634644195357	0.00639498894839393	-0.000946138340844598	0.00780008317305821	0.00780008317305821	TMEM171
ENSMUSG00000004665	2.12354332403878e-06	0.000531156100160028	-0.293486793406599	0.0619001069876642	7.13549161181785	0.117031432547781	0.00183547109990309	0.00118954977331697	0.00391196376772333	0.00391196376772333	CNN2
ENSMUSG00000022346	2.32643879628209e-06	0.000571514616436656	-0.292038939763768	0.061836252377766	6.92590726859872	0.174024280943949	0.00124591864953671	0.00448966451265344	0.00404548981324643	0.00448966451265344	MYC
ENSMUSG00000023990	2.86228044130036e-06	0.000690813895280158	-0.799378953736329	0.170790579400841	4.75567765013827	0.324980351478288	0.00307012815185256	0.04068400486626	0.00907870064640159	0.04068400486626	TFEB
ENSMUSG00000010095	3.12485768627611e-06	0.000741183917070697	-0.244008399147685	0.0523349409121983	8.05806974086864	0.0644326490046057	0.000334277131125392	0.00339573798091697	0.00377414192929954	0.00377414192929954	SLC3A2
ENSMUSG00000050732	3.82786831669828e-06	0.000877666407213638	0.28141300340254	0.0609051031881191	7.33375123771547	0.0348595870558353	0.000551417905477244	0.00501272948605591	0.00381928637846642	0.00501272948605591	VAMP8
ENSMUSG00000103205	3.82786831669828e-06	0.000877666407213638	0.28141300340254	0.0609051031881191	7.33375123771547	0.0348595870558353	0.000551417905477244	0.00501272948605591	0.00381928637846642	0.00501272948605591	VAMP8
ENSMUSG00000063011	3.91764045443079e-06	0.000883524257895153	-0.272397350120445	0.0590153355630957	6.76090128299781	0.206549688798315	0.00106210588351536	0.000183797426045158	0.00416210886392182	0.00416210886392182	MSLN
ENSMUSG00000025743	4.7535666720347e-06	0.00104750183039765	-0.718988491563655	0.157142906561487	4.48740467685862	0.272725884939538	0.00223663476891189	0.0348042048549765	0.010732700268923	0.0348042048549765	SDC3
ENSMUSG00000052914	4.7970208123175e-06	0.00104750183039765	0.246537235533852	0.0539058948397827	7.51750170704907	0.0291467084352181	0.00058824620650571	0.00107073680647859	0.00377052204121086	0.00377052204121086	CYP2J6
ENSMUSG00000024789	5.1828115614273e-06	0.00108030210076599	-0.272197545777589	0.0597284856107587	6.90283962985914	0.0240333886698255	0.00108851632117513	0.00426272166885679	0.00406195478353741	0.00426272166885679	JAK2
ENSMUSG00000032679	5.15717041159283e-06	0.00108030210076599	0.558994652245754	0.122632523767617	4.75742869882102	0.131169825768109	0.0134890348636807	-0.00600464776185661	0.00906906896474191	0.00906906896474191	CD59A
ENSMUSG00000037235	5.03986029743145e-06	0.00108030210076599	0.459683828243053	0.10073889498793	5.82466802643023	0.169399172061087	0.00594041175315337	0.00928207569193045	0.00529471083680519	0.00928207569193045	MXD4
ENSMUSG00000074063	5.35919468941934e-06	0.00110039464690062	0.458144067401852	0.100686317191687	5.03492073370161	0.486598265900052	0.00751187382851885	0.00201634288679524	0.00769472787591866	0.00769472787591866	OSGIN1
ENSMUSG00000037736	5.69171263945559e-06	0.00115148368795574	-0.39624525106177	0.0873262133368132	5.928794597657	0.106093156112861	0.00368636026968067	0.00775244103393923	0.00509612061286149	0.00775244103393923	LIMCH1
ENSMUSG00000026657	6.14956423227315e-06	0.00122608050932437	-0.343830700507589	0.0760488725016576	6.71617538933377	0.0404470250164183	0.00133126065321761	0.00734388585994245	0.00419266115064909	0.00734388585994245	FRMD4A
ENSMUSG00000024803	6.31180552235134e-06	0.00124045012244268	-0.446821823924258	0.0989492614324836	5.0806284591259	0.292265544601686	0.00718582413798973	-0.000756205435988877	0.00750061036906125	0.00750061036906125	ANKRD1
ENSMUSG00000031147	6.54772647869693e-06	0.0012686911713723	1.09286649328349	0.242434459724134	3.4583891013608	0.399404606321489	0.0642173871466197	0.0237529019995595	0.0239443137459791	0.0239443137459791	MAGIX
ENSMUSG00000023022	7.69913692537442e-06	0.00144627728527672	-0.319841553030979	0.071498793799366	7.39508227286978	0.0869552745502764	0.000349097858023922	0.00731901841412246	0.00379870460648135	0.00731901841412246	LIMA1
ENSMUSG00000027797	7.77964084542252e-06	0.00144627728527672	0.344025306972612	0.0769431858462883	5.91883254127816	0.112516697274916	0.00376610087560696	0.00305321246230597	0.00511427989665774	0.00511427989665774	DCLK1
ENSMUSG00000030189	7.7117349942167e-06	0.00144627728527672	-0.236976838032817	0.0529789879894392	8.61607762694157	0.0365125503953451	0.000231586429407586	0.00135043246439056	0.00397857332317012	0.00397857332317012	YBX3
ENSMUSG00000025185	8.50519029959413e-06	0.00155383910614749	-0.463092059737826	0.104017568613372	5.77323029109279	0.184813495805025	0.00214917023053581	0.0140803116398205	0.00540053556965766	0.0140803116398205	LOXL4
ENSMUSG00000061878	8.5841224152947e-06	0.00155383910614749	0.759325999447865	0.170632268242987	3.8280927007702	0.22285520406572	0.0262453093338613	0.0109507859558339	0.0174277471147587	0.0174277471147587	SPHK1
ENSMUSG00000028479	1.01661682772829e-05	0.00179302534603308	-0.443003707924446	0.100372223222928	5.26926287064961	0.0670125933731819	0.00805914958870686	0.00705272520336301	0.00678680452895003	0.00705272520336301	GNE
ENSMUSG00000049122	1.01219078192096e-05	0.00179302534603308	-0.60470881776961	0.136980769073677	4.71763778744258	0.323729630769464	0.018854419859255	-5.87871497962772e-05	0.00929117678476893	0.00929117678476893	FRMD3
ENSMUSG00000041556	1.0368182240505e-05	0.00180550738079275	0.657280509600225	0.149065204360652	4.17505642744752	0.162778966685577	0.0200447587959959	-0.00180140426573626	0.0132858939306286	0.0132858939306286	FBXO2
ENSMUSG00000022241	1.06587486443136e-05	0.00183290506374778	-0.265124136151225	0.0602095187277921	7.30176991802238	0.0203351285467138	0.00160614735100916	0.000949142553247613	0.00383163186713937	0.00383163186713937	TARS
ENSMUSG00000011257	1.20157224539266e-05	0.00204074436788479	-0.245538633283498	0.0560935965081217	8.38456417149003	0.0924946241030501	0.000427198060377436	0.00429253929344651	0.00386830022217637	0.00429253929344651	PABPC4
ENSMUSG00000090394	1.2888523164402e-05	0.00216228552649608	1.24182086787486	0.284691412562185	3.5717719834591	0.646350312736361	0.0998624469114029	0.000488474100773018	0.0217113536685752	0.0217113536685752	4930523C07RIK
ENSMUSG00000033294	1.34084566236913e-05	0.0022224112984593	-0.325470709183891	0.0747636054438813	5.63763997901781	0.0732345634749105	0.00267663663174698	-0.00128464176744515	0.00570775841670555	0.00570775841670555	NOC4L
ENSMUSG00000022178	1.41798569319361e-05	0.00232228918824577	-0.353649393769837	0.0814661840025203	6.57773556837177	0.0736729062859637	0.00160512122184561	0.00834998748205314	0.00429279402019069	0.00834998748205314	AJUBA
ENSMUSG00000030693	1.49260719967e-05	0.00241574085245415	-0.392847347668749	0.0907315523893492	5.25199870034998	0.175187468937429	0.00550147567430834	0.00385451394429244	0.00684684622416348	0.00684684622416348	KLK10
ENSMUSG00000004655	1.63299641235549e-05	0.00261222460985749	-0.271676227385324	0.0630348207422579	6.49227891741314	0.188951432415661	0.00159533251608284	0.00205381340897195	0.00436475042293004	0.00436475042293004	AQP1
ENSMUSG00000037573	1.68865253721654e-05	0.00263986283573727	0.256418035769201	0.059597153393178	6.67843458459006	0.0319777909294218	0.00110895981172978	0.000469395629657072	0.0042187712271252	0.0042187712271252	TOB1
ENSMUSG00000086040	1.68858420406153e-05	0.00263986283573727	0.537608385539549	0.124951673448385	4.96375844896309	0.177801971870765	0.0154035959304771	-0.0114435759803581	0.00801578511585062	0.00801578511585062	WIPF3
ENSMUSG00000038279	1.78627194924084e-05	0.00273041591174514	-0.315713597610959	0.0735919338887659	7.42650923700608	0.195960319734422	0.000484583579448705	0.00763907552078402	0.0037898059326858	0.00763907552078402	NOP2
ENSMUSG00000066362	1.77575963472053e-05	0.00273041591174514	-4.39968599537763	1.02524096514594	1.38769919668136	5.14899197782238	1.24290788735026	0.333770667569791	0.137684339428807	0.333770667569791	RPS13-PS1
ENSMUSG00000037892	1.90135059653601e-05	0.00287438243478526	-0.72240375336094	0.168937052694142	4.80216665261389	0.324178538539755	0.0109619625408499	0.0318476291186249	0.00882721354608182	0.0318476291186249	PCDH18
ENSMUSG00000037280	2.01113600930767e-05	0.0030073041391354	0.358473736504676	0.0840767097488506	5.53620197782966	0.0740749178404023	0.00463495980144326	0.0029148758058841	0.00596837988184546	0.00596837988184546	GALNT6
ENSMUSG00000026069	2.11910550370402e-05	0.00313468111983399	0.451082069610932	0.106088106984206	5.54275741414175	0.669439061810351	0.0103216098861424	0.00656041977909615	0.00595065165970352	0.00656041977909615	IL1RL1
ENSMUSG00000095567	2.27096595176077e-05	0.00332358282961414	-0.229619525959495	0.0542011206480881	7.94015320750821	0.11289019602791	0.000388674034777558	0.00401796818448535	0.00375724687235597	0.00401796818448535	NOC2L
ENSMUSG00000036693	2.64496619132523e-05	0.00383018946253276	-0.280235108665571	0.0666899298836497	5.636429677379	0.0224336702515839	0.000960617460943122	0.00447847473374977	0.00571070266088605	0.00571070266088605	NOP14
ENSMUSG00000025980	2.72803806215961e-05	0.00390933537720101	-0.226164981124828	0.0539122634855038	9.07754020174154	0.087840876938637	4.48993958769156e-05	0.00176850349593908	0.00431489883531866	0.00431489883531866	HSPD1
ENSMUSG00000022580	2.81963348373498e-05	0.00399893792121052	0.916356818073592	0.218828085002267	3.83367082264858	0.30370870992133	0.0544825136008274	-0.036320533023017	0.0173460825778116	0.0173460825778116	RHPN1
ENSMUSG00000060803	3.35075565153603e-05	0.0046561965149678	0.262740567349212	0.0633382014400449	8.93408946697714	0.0362283323961927	7.55583124362757e-05	0.00594203333005329	0.00419280882670781	0.00594203333005329	GSTP1
ENSMUSG00000097830	3.35075565153603e-05	0.0046561965149678	0.262740567349212	0.0633382014400449	8.93408946697714	0.0362283323961927	7.55583124362757e-05	0.00594203333005329	0.00419280882670781	0.00594203333005329	GSTP1
ENSMUSG00000048240	3.66374424300307e-05	0.00504021295509932	0.366967557185162	0.0889031634868333	6.31647141967928	0.0662371834141422	0.00210272472383965	0.00975293399311027	0.00454955851855768	0.00975293399311027	GNG7
ENSMUSG00000064367	4.5384649053027e-05	0.00618174868339101	0.268898618622149	0.0659355249411293	10.3091968825315	0.0700182089628313	3.85959089652137e-05	0.00648264426492822	0.00618691276398176	0.00648264426492822	MT-ND5
ENSMUSG00000022765	4.88142897523374e-05	0.00658370768747947	0.242209703940908	0.0596394550362504	6.74773636639503	0.0222013219783076	0.00116420722005967	0.00371407532329601	0.00417108967547173	0.00417108967547173	SNAP29
ENSMUSG00000006930	5.16145692513361e-05	0.00680337061411143	0.323548470375229	0.0799241704070822	5.46878466132145	0.160422093091719	0.00294484916868306	0.00663696035420741	0.00615743531039937	0.00663696035420741	HAP1
ENSMUSG00000030342	5.1926576614211e-05	0.00680337061411143	0.210042035908482	0.0519034729471777	7.87166084640986	0.0798960328618388	0.000289402786484202	0.003069532009656	0.00375155296948342	0.00375155296948342	CD9
ENSMUSG00000071552	5.15605966663254e-05	0.00680337061411143	-0.615951573226064	0.152145488935418	3.92150009511482	0.142164604707227	0.0185885563624354	0.000909013187052807	0.0161338183426605	0.0161338183426605	TIGIT
ENSMUSG00000020380	5.43782331062479e-05	0.00701573126209349	-0.23245990148423	0.057597099866868	6.73138082895646	0.0266014862661805	0.000601317972919935	0.00437482089669101	0.00418225311955668	0.00437482089669101	RAD50
ENSMUSG00000032366	5.45673653444794e-05	0.00701573126209349	-0.217851621817267	0.053988478203843	8.94902809734996	0.0470762811702596	0.000167376209944849	0.000664862340908288	0.0042047574582054	0.0042047574582054	TPM1
ENSMUSG00000006599	5.64952974613669e-05	0.00713032850620206	-0.257107727153368	0.0638461209915756	7.89261379550872	0.0653431766764467	0.000965039798153313	0.00514945095035305	0.0037529738345001	0.00514945095035305	GTF2H1
ENSMUSG00000067150	5.60237461610065e-05	0.00713032850620206	-0.210470034838871	0.0522392742905541	7.92779403062449	0.0316684954438657	0.000337416832707255	0.0031342946313791	0.00375599583489837	0.00375599583489837	XPO5
ENSMUSG00000024663	5.71792053857261e-05	0.00715103934992212	0.533380724363995	0.132544634736798	4.25975176154747	0.191869221022162	0.0138447438654318	-0.00895136633100508	0.0125073764308348	0.0125073764308348	RAB3IL1
ENSMUSG00000015745	5.98829619977251e-05	0.00735544560895271	0.248764776338547	0.061985533394644	6.61178291427525	0.0504348077021062	0.00149652500079563	0.00286741162847263	0.00426678452453217	0.00426678452453217	PLEKHO1
ENSMUSG00000046733	5.94708887971853e-05	0.00735544560895271	-0.341736130413039	0.0851169621688097	5.7742606466611	0.103766662520557	0.00341190816426473	0.00745543770900515	0.00539836168744597	0.00745543770900515	GPRC5A
ENSMUSG00000021367	6.19230945255636e-05	0.00753872576449716	-1.06134710885614	0.264981700190789	3.16250487014362	0.819703625023119	0.0567428452853578	0.0485801068686444	0.0309371908575708	0.0485801068686444	EDN1
ENSMUSG00000028698	6.7105541504906e-05	0.00805186847153098	0.293217238307822	0.0735558411533761	6.89812657786411	0.137671389101913	0.00127542922508265	0.00684026342658839	0.00406535549922492	0.00684026342658839	PIK3R3
ENSMUSG00000041216	6.73086337301783e-05	0.00805186847153098	0.567037173435534	0.142271321090802	5.40022647700658	0.478144174921545	0.0213911161794007	0.00897057702798226	0.00636121736259399	0.00897057702798226	CLVS1
ENSMUSG00000035799	6.8695730930703e-05	0.00814695836563518	-0.326855721002534	0.082108906056036	5.65412518073485	0.0869288015699044	0.00444477697195619	-0.00264933530390601	0.00566803170862223	0.00566803170862223	TWIST1
ENSMUSG00000058013	6.97898070549206e-05	0.0082059690226884	-0.217208462978872	0.054616141900328	7.21757678377306	0.012791268247154	0.00060530556761554	0.00347829819529465	0.00386907886649961	0.00386907886649961	SEPT11
ENSMUSG00000021390	7.37022367700198e-05	0.0085827560130444	-0.466190158635707	0.11760580004238	6.12433470824693	0.277385212346557	0.00291596984182332	0.017830716463589	0.0047832815269158	0.017830716463589	OGN
ENSMUSG00000031765	7.438512270556e-05	0.0085827560130444	0.224134470097623	0.0565738195560019	8.94131724892618	0.0968758839671934	0.000180849358229398	0.0046200462305032	0.00419856808291835	0.0046200462305032	MT1
ENSMUSG00000049858	7.48659389085795e-05	0.0085827560130444	-0.236247431872293	0.0596544168520718	6.77470148752115	0.265813895713979	0.00118529239641875	0.00397957902897341	0.00415268177852236	0.00415268177852236	SUOX
ENSMUSG00000038605	7.98478508959794e-05	0.00907823871715694	0.4348803294611	0.110239840836405	4.86172743168251	0.0698935035148931	0.0097121728893531	0.00504328477751264	0.00851706087210067	0.00851706087210067	SAMD10
ENSMUSG00000030074	8.30695320184573e-05	0.00929095570713754	-0.284610317272113	0.0723211560791616	7.1251557875775	0.131795613594936	0.00174054075385206	0.00610498367108763	0.00391777693737273	0.00610498367108763	GXYLT2
ENSMUSG00000041057	8.30377582776579e-05	0.00929095570713754	-0.205724043693687	0.0522744694660261	7.96417805619732	0.0796408833734308	0.000338969611365074	0.00212249311357692	0.00375996062556666	0.00375996062556666	WDR43
ENSMUSG00000021403	8.79496323096387e-05	0.00975744428777177	0.871708376263865	0.22228179344387	3.91797807986901	0.744129805181487	0.05793390359251	-0.047653333980902	0.0161798899524251	0.0161798899524251	SERPINB9B
ENSMUSG00000036285	9.26048269617487e-05	0.0101917168361022	-0.308465867301974	0.0789078053139117	6.42528827405215	0.0616388223076382	0.00490947465696771	0.00302902154921825	0.00443018795221957	0.00443018795221957	NOA1
ENSMUSG00000028211	9.54394787961147e-05	0.0104203246809377	0.30609926678643	0.0784487163202746	6.34489707752692	0.0607079004650151	0.00471331887290548	0.00131132152246906	0.00451798276554291	0.00451798276554291	TRP53INP1
ENSMUSG00000025403	9.69917968976993e-05	0.0105064263773358	-0.198325746765787	0.0508788922946024	8.00438275945626	0.0253048138830471	0.000117657164027566	0.003400474234478	0.00376533535766107	0.00376533535766107	SHMT2
ENSMUSG00000001270	9.83011011821956e-05	0.0105650644450271	0.210109461607213	0.0539468771858884	7.2587872117252	0.0942539794221834	0.000515518762932979	0.00134696996504803	0.00384987957423101	0.00384987957423101	CKB
